,Cook,Kane,McHenry,Lake,Cumberland,DuPage,Sangamon,St. Clair,Woodford,Clinton,Whiteside,Winnebago,Peoria,Will,Jackson,Kankakee,Kendall,LaSalle,Madison,Washington,Williamson,Adams,Christian,McLean,DeKalb,Champaign,Jo Daviess,Livingston,Rock Island,Stephenson,Monroe,Unknown,Grundy,Douglas,Marshall,Morgan,Franklin,Tazewell,Bureau,Henry,Iroquois,Carroll,Fayette,Macon,Bond,Knox,Menard,Montgomery,Clark,Crawford,Marion,Randolph,Saline,Ford,Ogle,Massac,Vermilion,Logan,Macoupin,Mercer,Moultrie,Piatt,De Witt,Effingham,Jersey,Jasper,Lee,Mason,Pike,Boone,Calhoun,Gallatin,Jefferson,Wabash,Coles,Lawrence,Richland,Shelby,Hancock,Stark,Pulaski,Schuyler,Fulton,Greene,McDonough,Perry,Warren,Johnson,Clay,Union,Alexander,Henderson,Wayne,Hamilton,Cass,White,Hardin,Brown,Pope,Edwards,Putnam,Edgar,Scott
2020-04-26,1313,39,28,118,0,131,6,24,1,1,5,14,2,133,7,26,5,1,16,0,0,0,5,3,1,5,0,1,7,0,10,0,0,0,0,1,0,3,0,0,0,2,2,11,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,8,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2020-04-27,1347,39,28,118,0,133,8,24,1,1,5,14,2,136,7,26,5,1,17,0,0,0,5,3,1,6,0,1,8,0,10,0,0,0,0,1,0,3,0,0,0,2,2,11,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,9,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2020-04-28,1457,41,31,123,0,139,8,25,1,1,5,14,2,145,7,27,5,1,18,0,0,0,5,3,1,6,0,1,9,0,10,0,0,0,0,1,0,3,0,0,0,2,2,11,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,9,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2020-04-29,1516,45,33,128,0,142,9,29,1,1,5,14,2,148,7,27,7,1,19,0,0,0,5,3,1,6,0,1,9,0,10,0,0,0,0,1,0,3,0,0,0,2,2,11,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,4,0,0,0,9,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2020-04-30,1607,48,34,138,0,163,9,30,1,3,6,14,3,151,7,28,7,1,21,0,0,0,5,3,1,6,0,1,9,0,10,0,0,0,0,1,0,3,0,0,0,2,2,12,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,5,0,0,0,9,0,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
2020-05-01,1673,52,37,140,0,174,12,31,1,4,6,14,3,158,9,28,7,1,22,0,0,1,5,3,1,6,0,1,9,0,10,0,0,0,0,1,0,3,0,0,0,2,2,12,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,1,5,0,0,0,9,0,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2020-05-02,1743,57,38,141,0,189,12,33,1,5,6,18,3,164,9,28,9,1,22,0,0,1,5,3,1,6,0,1,9,0,10,0,0,0,0,1,0,3,0,0,0,2,2,12,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,1,5,0,0,0,11,0,0,14,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2020-05-03,1786,57,37,145,0,192,13,33,1,5,6,19,3,165,9,28,9,1,24,0,0,1,5,3,1,6,0,1,9,0,11,0,0,0,0,1,0,3,0,0,0,2,2,12,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,1,5,0,0,0,11,0,0,15,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2020-05-04,1802,57,38,151,0,196,13,34,1,5,6,21,3,169,9,28,9,1,26,0,0,1,5,3,1,6,0,1,9,0,12,0,0,0,0,1,0,3,0,0,1,2,2,13,1,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,1,1,5,0,0,0,11,0,0,15,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2020-05-05,1922,65,40,151,0,207,14,41,1,7,6,22,3,178,9,30,9,1,27,0,0,1,5,3,1,6,0,1,12,0,11,0,0,0,0,1,0,3,1,0,1,2,2,13,1,0,0,0,0,0,0,2,0,1,2,0,1,0,1,0,0,0,0,1,1,5,0,0,0,11,0,0,15,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,
2020-05-06,2004,74,42,162,0,220,14,42,1,7,6,22,4,189,9,30,10,2,28,0,0,1,5,3,1,6,0,1,14,0,11,0,0,0,0,1,0,3,1,0,1,2,2,13,1,0,0,0,0,0,0,2,0,1,2,0,1,0,1,0,0,0,0,1,1,5,0,0,0,11,0,0,15,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,
2020-05-07,2110,78,44,165,0,228,19,55,1,8,7,26,5,195,10,31,14,2,28,0,0,1,5,3,1,6,0,1,15,0,11,0,0,0,0,1,0,3,1,0,1,2,2,14,1,0,0,0,0,0,0,2,0,1,2,0,1,0,1,0,0,0,0,1,1,5,0,0,0,11,0,0,15,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,
2020-05-08,2197,84,48,170,0,236,19,55,1,8,7,26,5,199,10,31,14,3,30,0,1,1,5,3,1,6,0,1,15,0,11,0,1,0,0,1,0,4,1,0,1,2,2,15,1,0,0,0,0,0,0,2,0,1,2,0,1,0,1,0,0,0,0,1,1,6,0,0,0,12,0,0,15,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
2020-05-09,2264,88,52,173,0,247,19,55,1,10,7,26,5,202,10,32,14,5,31,0,1,1,5,3,2,6,0,1,16,0,11,0,1,0,0,1,0,4,1,0,2,2,2,15,1,0,0,0,0,0,0,2,0,1,2,0,1,0,1,0,0,0,0,1,1,6,0,0,0,11,0,0,15,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
2020-05-10,2317,89,51,173,0,248,24,59,1,10,8,26,5,202,10,32,14,5,31,0,1,1,5,3,2,6,0,1,16,0,11,0,1,0,0,1,0,4,1,0,2,2,2,15,1,0,0,0,0,0,0,2,0,1,2,0,1,0,1,0,0,0,0,1,1,6,0,0,0,11,0,0,15,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
2020-05-11,2361,90,52,173,0,251,25,59,1,10,8,26,6,202,10,33,14,5,31,0,1,1,5,3,2,6,0,1,16,0,11,,1,0,0,1,0,4,1,0,2,2,2,15,1,0,0,0,0,0,0,2,0,1,2,0,1,0,1,0,0,0,0,1,1,6,0,0,0,12,0,0,15,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
2020-05-12,2449,93,55,185,0,258,25,63,1,12,8,28,6,210,10,33,16,5,32,0,1,1,5,3,2,6,0,1,17,0,11,,1,0,0,1,0,4,1,0,3,2,2,16,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,6,0,0,0,13,0,0,15,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
2020-05-13,2589,98,56,194,0,271,25,64,1,13,8,39,6,214,10,36,20,5,35,0,1,1,5,3,2,6,1,1,17,0,11,,1,0,0,1,0,4,1,0,3,2,2,16,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,0,0,0,13,0,0,16,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
2020-05-14,2675,104,57,202,0,279,25,64,1,13,8,39,6,231,10,36,20,5,35,0,1,1,5,3,2,6,0,1,17,0,11,,1,0,0,1,0,4,1,0,3,2,2,16,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,1,0,0,13,0,0,17,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,
2020-05-15,2762,107,62,207,0,287,25,66,1,13,8,39,6,237,10,37,20,7,38,0,1,1,5,4,2,7,0,1,18,0,11,,1,0,0,1,0,4,1,0,3,2,2,17,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,1,0,0,14,0,0,17,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,,,
2020-05-16,2814,109,62,209,0,293,26,67,1,14,9,41,6,240,10,37,20,8,39,0,1,1,5,4,2,7,0,1,18,0,11,,1,0,0,1,0,4,1,0,3,2,2,17,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,8,1,0,0,14,0,0,17,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-17,2839,115,62,215,0,298,27,68,1,14,9,41,6,240,10,37,20,8,42,0,1,1,5,6,2,7,0,1,18,1,11,,1,0,0,1,0,4,1,0,3,2,2,17,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,1,0,0,14,0,0,17,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-18,2889,115,62,215,0,300,27,69,1,14,9,41,6,240,10,40,22,8,42,0,1,1,5,6,2,7,0,1,18,1,11,,1,0,0,1,0,4,1,0,3,2,2,17,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,1,0,0,14,0,0,17,0,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-19,2980,120,64,221,0,315,28,69,1,14,9,44,6,244,10,43,22,8,45,0,1,1,5,6,4,7,0,1,21,1,11,,1,0,0,1,0,4,1,0,4,2,2,17,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,1,0,0,14,0,0,17,0,7,0,0,1,0,0,0,0,0,0,3,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-20,3074,136,66,231,0,326,28,70,2,16,10,44,6,248,10,46,22,8,46,0,1,1,5,6,3,7,0,1,21,1,11,,2,0,0,1,0,4,1,0,4,2,2,17,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,1,0,0,14,0,0,17,0,7,0,0,1,0,0,0,0,0,0,4,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-21,3114,145,67,237,0,332,28,72,2,16,10,52,6,252,10,46,22,8,48,0,1,1,5,9,3,7,0,2,25,2,11,,2,0,0,1,0,4,1,0,4,2,2,17,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,1,0,0,15,0,0,16,0,7,0,0,1,0,0,0,0,0,0,4,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-22,3187,150,67,249,0,337,28,74,2,16,10,52,7,255,10,47,22,10,49,0,1,1,5,9,3,7,0,2,25,2,11,,2,0,0,1,0,4,1,0,4,2,2,17,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,1,0,0,16,0,0,16,0,7,0,0,1,0,0,0,0,0,0,4,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-23,3246,152,67,250,0,339,28,79,2,16,10,52,8,257,10,47,22,10,53,0,1,1,5,9,3,7,0,2,25,2,11,,2,0,0,1,0,4,1,0,4,2,2,18,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,1,0,0,16,0,0,16,0,7,0,0,1,0,0,0,0,0,0,4,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-24,3304,152,67,250,0,340,28,82,2,16,10,52,8,257,10,47,22,10,54,0,1,1,5,10,3,7,0,2,25,2,11,,2,0,0,1,0,4,1,0,4,2,2,19,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,1,0,0,16,0,0,16,0,9,0,0,1,0,0,0,0,0,0,4,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-25,3324,152,67,250,0,339,28,82,2,16,10,52,8,258,10,47,22,12,57,0,1,1,5,10,3,7,0,2,25,2,11,,2,0,0,1,0,4,1,0,4,2,2,19,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,1,0,0,16,0,0,16,0,9,0,0,1,0,0,0,0,0,0,5,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-26,3354,155,68,250,0,341,29,83,2,16,10,52,8,259,10,53,22,13,57,0,1,1,5,10,3,7,0,2,26,2,11,,2,0,0,1,0,4,1,0,4,2,3,19,1,0,0,0,0,0,0,3,0,1,2,0,1,0,1,0,0,0,0,1,1,7,1,0,0,16,0,0,16,0,9,0,0,1,0,0,0,0,0,0,5,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-27,3455,163,69,270,0,347,30,83,2,17,11,54,8,264,10,53,22,13,58,0,2,1,5,13,3,7,0,2,26,2,11,,2,0,0,1,0,4,1,0,4,2,3,19,1,0,0,0,0,0,0,4,0,1,3,0,1,0,1,0,0,0,0,1,1,7,1,0,0,16,0,0,16,0,12,0,0,1,0,0,0,0,0,0,7,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-28,3519,167,70,281,0,351,30,92,2,17,12,58,8,268,10,53,22,13,58,0,2,1,5,13,4,7,0,2,26,2,11,,2,0,0,1,0,4,1,0,4,2,3,19,1,0,0,0,0,0,0,4,0,1,3,0,1,0,2,0,0,0,0,1,1,7,1,0,0,16,0,0,16,0,13,0,0,1,0,0,0,0,0,0,7,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-29,3570,170,71,287,0,362,31,94,2,17,12,59,8,269,10,55,22,13,58,0,2,1,5,13,4,7,0,2,27,2,11,,2,0,0,1,0,4,1,0,4,2,3,19,1,0,0,0,0,0,0,4,0,1,3,0,1,0,2,0,0,0,0,1,1,7,1,0,0,17,0,0,16,0,14,0,0,1,0,0,0,0,0,0,8,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,
2020-05-30,3603,176,73,288,0,368,31,95,2,17,12,59,8,273,10,55,22,13,60,0,1,1,5,13,4,7,0,2,27,2,11,,2,0,0,1,0,5,1,0,4,2,3,19,1,0,0,0,0,0,0,4,0,1,3,0,1,0,2,0,0,0,0,1,1,7,1,0,0,17,0,0,16,0,15,0,0,1,0,0,0,0,0,0,11,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,
2020-05-31,3642,178,73,291,0,373,31,96,2,17,13,59,9,276,10,55,22,13,60,0,2,1,5,13,4,7,0,2,27,2,12,,2,0,0,1,0,5,1,0,4,2,3,19,1,0,0,0,0,0,0,4,0,1,3,0,1,0,2,0,0,0,0,1,1,7,1,0,0,17,0,0,16,0,15,0,0,1,0,0,0,0,0,0,11,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-01,3658,178,73,292,0,374,31,97,2,17,13,63,9,279,10,58,22,13,62,0,2,1,5,13,4,7,0,2,27,2,12,,2,0,0,1,0,5,1,0,4,2,3,19,1,0,0,0,0,0,0,4,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,17,0,0,16,0,15,0,0,1,0,0,0,0,0,0,11,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-02,3726,188,74,307,0,380,31,98,2,17,13,63,11,280,10,58,22,14,62,0,2,1,5,13,5,7,0,2,27,2,12,,2,0,0,1,0,5,1,0,4,2,3,19,1,0,0,0,0,0,0,4,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,17,0,0,16,0,15,0,0,1,1,0,0,0,0,0,13,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-03,3780,194,78,315,0,384,31,101,2,17,13,69,11,283,10,58,22,14,65,0,2,1,5,13,6,7,0,2,27,5,12,,2,0,0,1,0,5,1,0,4,2,3,19,1,0,0,0,0,0,0,4,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,17,0,0,16,0,16,0,0,1,1,0,0,0,0,0,13,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-04,3846,198,78,330,0,392,31,102,2,17,13,69,11,286,10,58,22,16,65,0,3,1,5,13,8,7,1,2,28,5,12,,2,0,0,1,0,5,1,0,4,2,3,20,1,0,0,0,0,0,0,4,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,17,0,0,16,0,17,0,0,1,1,0,0,0,0,0,13,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-05,3880,207,82,334,0,394,31,104,2,17,13,76,11,285,10,58,22,16,65,0,3,1,5,13,8,7,1,2,28,5,12,,2,0,0,1,0,5,1,0,5,2,3,20,1,0,0,0,0,0,0,4,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,17,0,0,16,0,17,0,0,1,1,0,0,0,0,0,13,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-06,3913,215,83,342,0,400,32,105,2,17,13,76,11,285,11,58,22,16,65,0,3,1,5,13,9,8,1,2,28,5,12,,2,0,0,1,0,6,1,0,5,2,3,21,1,0,0,0,0,0,0,4,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,18,0,0,16,0,17,0,0,1,1,0,0,0,0,0,13,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-07,3944,215,83,344,0,404,32,106,2,17,13,76,11,288,11,58,22,16,65,0,3,1,5,13,9,8,1,2,28,5,12,,2,0,0,1,0,6,1,0,5,2,3,21,1,0,0,0,0,0,0,4,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,18,0,0,16,0,17,0,0,1,1,0,0,0,0,0,13,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-08,3959,215,83,345,0,406,32,109,2,17,13,76,13,289,11,59,22,16,65,0,3,1,5,13,9,8,1,2,28,5,12,178,2,0,0,1,0,6,1,0,5,2,3,21,1,0,0,0,0,0,0,4,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,18,0,0,16,0,17,0,0,1,1,0,0,0,0,0,13,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-09,4010,221,84,356,0,411,33,112,2,17,13,78,16,295,11,59,22,16,65,0,3,1,5,13,12,8,1,2,28,5,12,178,2,0,0,1,0,6,1,0,5,2,3,21,1,0,0,0,0,0,0,5,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,18,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-10,4053,221,84,362,0,418,33,112,2,17,13,78,19,296,11,60,22,16,65,0,3,1,5,13,13,9,1,2,28,5,12,178,2,0,0,1,0,6,1,0,5,2,3,21,1,0,0,0,0,0,0,6,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,18,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-11,4111,227,84,367,0,425,33,117,2,17,14,78,19,297,12,61,22,16,65,0,3,1,5,13,13,9,1,2,28,5,12,178,2,0,0,1,0,6,1,0,5,2,3,21,1,0,0,0,0,0,0,7,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,18,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-12,4162,228,85,372,0,429,33,123,2,17,14,79,19,300,12,61,22,16,65,0,3,1,5,13,15,9,1,2,28,5,12,181,2,0,0,2,0,6,1,1,5,2,3,21,1,0,0,0,0,0,0,7,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,18,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-13,4173,230,85,374,0,430,33,124,2,17,15,79,20,301,13,61,22,16,65,0,3,1,5,13,15,9,1,2,28,5,12,181,2,0,0,2,0,6,1,1,5,2,3,21,1,0,0,0,0,0,0,7,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,19,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-14,4189,231,85,374,0,431,33,126,2,17,15,79,20,302,13,61,22,16,65,0,3,1,5,13,15,9,1,2,28,5,12,181,2,0,0,2,0,6,1,1,5,2,3,21,1,0,0,0,0,0,0,7,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,19,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-15,4206,234,85,375,0,431,33,129,2,17,15,85,20,302,13,61,22,16,66,0,3,1,5,13,15,9,1,2,28,5,12,181,2,0,0,2,0,6,1,1,5,2,3,21,1,0,0,0,0,0,0,7,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,19,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-16,4253,234,86,386,0,432,33,130,2,17,15,85,21,303,15,61,22,16,66,0,3,1,5,13,15,9,1,2,28,5,12,181,2,0,0,2,0,6,1,1,5,2,3,21,1,0,0,0,0,0,0,7,0,1,4,0,1,0,2,0,0,0,0,1,1,7,1,0,0,19,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-17,4304,240,88,389,0,435,33,130,2,17,15,85,21,308,18,61,22,16,66,0,3,1,5,13,16,10,1,2,28,5,12,181,2,0,0,2,0,7,1,1,5,2,3,21,1,0,0,0,0,0,0,7,0,1,4,0,2,0,3,0,0,0,0,1,1,7,1,0,0,19,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-18,4333,242,89,392,0,443,33,131,2,17,15,85,21,310,18,61,22,16,66,0,3,1,5,13,18,11,1,2,28,5,12,181,3,0,0,2,0,7,1,1,5,2,3,21,1,0,0,0,0,0,0,7,0,1,4,0,2,0,3,0,0,0,0,1,1,7,1,0,0,19,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-19,4363,245,89,395,0,444,33,131,2,17,15,85,23,310,18,61,22,16,66,0,4,1,5,13,18,11,1,2,28,5,12,204,3,0,0,3,0,7,1,1,5,2,3,21,1,0,0,0,0,0,0,7,0,1,4,0,2,0,3,0,0,0,0,1,1,7,1,0,0,19,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-20,4390,250,91,398,0,448,33,131,2,17,15,85,25,310,18,61,22,16,66,0,4,1,5,13,18,12,1,2,28,5,12,204,3,0,0,3,0,7,1,1,5,2,3,21,1,0,0,0,0,0,0,7,0,1,4,0,2,0,3,0,0,0,0,1,1,7,1,0,0,20,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-21,4404,251,91,401,0,448,33,132,2,17,15,85,25,310,18,61,22,16,66,0,4,1,5,13,18,12,1,2,28,5,12,204,3,0,0,3,0,7,1,1,5,2,3,21,1,0,0,0,0,0,0,7,0,1,4,0,2,0,3,0,0,0,0,1,1,7,1,0,0,20,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-22,4423,252,91,401,0,449,33,132,2,17,15,85,26,310,18,61,22,16,67,0,4,1,5,13,18,12,1,2,28,5,12,204,3,0,0,3,0,7,1,1,5,2,3,21,1,0,0,0,0,0,0,7,0,1,4,0,2,0,3,0,0,0,0,1,1,7,2,0,0,20,0,0,16,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-23,4439,254,92,405,0,455,33,135,2,17,15,85,26,310,18,62,22,16,67,0,4,1,5,13,18,12,1,2,28,5,12,204,3,0,0,3,0,7,1,1,5,2,3,22,1,0,0,0,0,0,0,7,0,1,4,0,2,0,3,0,0,0,0,1,1,7,2,0,0,21,0,0,17,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-24,4478,255,93,409,0,458,33,136,2,17,15,88,26,315,19,63,22,16,68,0,4,1,5,13,18,12,1,2,28,5,12,204,4,0,0,3,0,7,1,1,5,2,3,22,1,0,0,0,0,0,0,7,0,1,4,0,2,0,3,0,0,0,0,1,1,7,2,0,0,21,0,0,17,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-25,4500,257,95,411,0,463,33,136,2,17,15,89,27,316,19,63,22,17,68,0,4,1,5,13,18,12,1,2,28,5,13,204,4,0,0,3,0,7,1,1,5,2,3,22,1,0,0,0,0,0,0,7,0,1,4,0,2,0,3,0,0,0,0,1,1,7,2,0,0,21,0,0,17,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,
2020-06-26,4526,262,96,412,0,465,33,136,2,17,15,90,27,316,19,63,23,17,68,0,4,1,5,13,18,12,1,2,28,5,13,201,4,0,0,3,0,7,1,1,5,2,3,22,1,0,0,0,0,0,0,7,0,1,4,0,2,0,3,0,0,0,0,1,1,7,2,0,0,21,0,0,17,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,18,0,0,1,0,1,0,0,0,0,0,0,0,
2020-06-27,4536,265,97,414,0,468,33,138,2,17,15,91,27,316,19,64,23,17,68,0,4,1,5,13,18,12,1,2,28,5,13,201,4,0,0,3,0,7,1,1,5,2,3,22,1,0,0,0,0,0,0,7,0,1,4,0,2,0,3,0,0,0,0,1,1,7,2,0,0,21,0,0,17,0,17,0,0,1,1,0,0,0,0,0,15,0,0,0,0,19,0,0,1,0,1,0,0,0,0,0,0,0,
