,Orange,Los Angeles,Santa Clara,San Francisco,San Diego,Humboldt,Sacramento,Solano,Marin,Napa,Sonoma,Alameda,Placer,San Mateo,Contra Costa,Yolo,Fresno,Madera,Riverside,Santa Cruz,Shasta,San Joaquin,Ventura,Stanislaus,Tulare,San Benito,San Luis Obispo,San Bernardino,Santa Barbara,Nevada,Kern,Monterey,Mendocino,Amador,Imperial,Butte,El Dorado,Siskiyou,Yuba,Unknown,Calaveras,Merced,Mono,Inyo,Sutter,Colusa,Kings,Glenn,Tuolumne,Alpine,Plumas,Del Norte,Tehama,Lake,Mariposa,Trinity,Sierra,Lassen,Modoc
2020-05-30,6176,53651,2731,2535,7448,101,1399,522,466,114,553,3310,214,2104,1426,211,1743,104,7486,212,39,858,1093,718,1852,87,270,5200,1656,41,2155,509,30,10,1634,44,90,7,30,,15,285,35,20,43,5,746,16,4,2,4,45,4,23,16,2,1,5,
2020-05-31,6354,54996,2776,2561,7544,101,1414,522,483,114,564,3411,215,2129,1450,211,1744,106,7492,212,39,888,1116,744,1879,87,270,5246,1660,41,2260,530,30,10,2091,44,90,7,30,,15,285,38,20,46,5,1122,16,4,2,4,45,4,23,16,2,1,5,
2020-06-01,6532,55968,2805,2573,7617,102,1428,551,501,115,566,3491,217,2169,1468,212,1882,114,7982,217,39,908,1152,750,1897,88,271,5355,1662,42,2332,545,30,10,2197,51,96,7,30,,15,301,37,20,46,7,1122,17,4,2,4,46,5,21,16,2,1,5,
2020-06-02,6640,57118,2819,2590,7737,103,1438,552,506,115,579,3536,228,2190,1506,213,1914,117,8155,217,40,982,1164,767,2004,90,278,5501,1686,48,2386,571,30,10,2366,51,96,7,31,,15,308,37,20,46,7,1137,17,4,2,4,47,6,26,16,2,1,5,
2020-06-03,6790,58234,2832,2616,7861,104,1462,564,525,125,593,3569,240,2212,1513,214,1944,129,8303,219,40,1080,1190,792,2026,96,279,5650,1708,49,2428,586,33,10,2459,55,98,8,31,,15,310,37,20,48,7,1168,17,5,2,4,47,6,30,16,2,1,5,
2020-06-04,6939,59650,2850,2647,8003,104,1489,570,530,127,610,3662,259,2244,1547,216,2014,141,8303,219,42,1024,1216,816,2083,102,288,5793,1729,49,2472,621,33,10,2540,60,102,9,31,,15,320,37,20,51,7,1187,17,5,2,4,47,7,30,16,2,1,5,
2020-06-05,7192,61045,2892,2701,8243,109,1518,571,551,130,624,3746,265,2299,1577,218,2080,155,8777,221,42,1050,1261,840,2116,105,291,5930,1779,50,2544,640,33,9,2631,65,106,9,32,,19,334,37,20,52,7,1452,18,7,2,4,47,8,30,16,3,1,6,
2020-06-06,7391,62338,2920,2715,8408,111,1536,571,571,142,642,3826,275,2331,1633,221,2122,163,8777,226,42,1118,1274,865,2180,105,293,6040,1795,50,2660,667,33,9,2778,65,106,9,32,,19,334,37,21,55,7,1492,18,7,2,4,47,8,30,16,3,1,6,
2020-06-07,7576,63844,2942,2750,8539,112,1568,571,589,142,653,3895,284,2342,1668,223,2122,163,8935,231,44,1161,1303,901,2213,107,295,6040,1815,50,2730,732,33,9,3047,65,106,9,32,,19,334,37,21,58,7,1538,18,7,2,4,47,8,30,16,3,1,6,
2020-06-08,7643,64644,2973,2782,8682,112,1587,595,625,154,664,3966,294,2399,1706,225,2216,172,9206,234,46,1244,1341,937,2220,109,299,6247,1818,50,2804,751,36,9,3048,68,109,12,32,,19,367,37,21,65,7,1567,19,7,2,4,47,8,30,16,3,1,8,
2020-06-09,7786,65822,3017,2796,8792,112,1623,615,635,158,671,4006,304,2437,1774,228,2286,174,9590,234,47,1308,1382,991,2381,109,302,6417,1838,50,2880,763,36,9,3133,71,111,14,32,,21,372,37,22,66,7,1637,21,8,2,4,47,8,30,16,3,1,9,
2020-06-10,7991,67064,3032,2812,8900,113,1641,622,651,162,671,4054,314,2475,1798,227,2318,178,9911,239,47,1358,1407,1023,2432,109,306,6593,1855,50,2952,791,36,9,3386,73,111,14,33,,21,387,37,22,67,7,1688,23,8,2,4,47,9,30,16,3,1,9,
2020-06-11,8222,68875,3063,2843,9061,112,1669,648,664,164,701,4140,327,2494,1829,240,2395,188,10240,249,48,1437,1466,1072,2475,112,317,6742,1899,52,3026,814,36,9,3454,73,111,14,34,,25,391,37,23,69,7,1688,24,8,2,4,47,10,30,16,3,1,9,
2020-06-12,8304,70476,3117,2880,9193,113,1703,662,692,169,722,4237,344,2533,1877,248,2478,198,10490,254,48,1493,1518,1072,2564,118,324,6976,1959,52,3140,865,38,9,3724,74,113,15,35,,26,409,37,23,78,7,1724,24,8,1,4,47,10,31,16,3,1,9,
2020-06-13,8440,72023,3157,2909,9377,106,1715,662,713,184,752,4237,358,2553,1921,252,2547,198,10616,255,49,1547,1534,1092,2564,121,324,7161,1969,52,3205,899,38,9,4157,74,113,15,35,,26,409,37,23,83,7,1759,24,8,1,4,47,13,31,16,3,1,9,
2020-06-14,8581,73018,3197,2931,9503,106,1752,662,730,184,758,4341,372,2553,1959,253,2547,203,10931,257,50,1652,1567,1122,2626,125,326,7359,1999,52,3291,949,38,9,4157,74,113,16,35,,26,409,37,23,86,7,1805,24,9,1,4,47,17,31,16,3,1,9,
2020-06-15,8759,73791,3230,2955,9673,106,1793,690,751,191,765,4394,390,2571,1983,255,2706,226,11285,257,51,1716,1633,1159,2664,129,347,7515,2049,55,3377,995,45,10,4298,82,117,18,36,,26,409,37,23,88,7,1831,32,9,1,4,47,17,34,17,3,1,9,
2020-06-16,8999,75084,3254,2974,9793,107,1824,692,805,200,774,4502,411,2591,2026,265,2788,250,11694,260,51,1749,1656,1253,2798,136,356,7796,2100,57,3462,1015,47,11,4389,88,118,20,37,,26,470,37,23,89,7,1870,34,9,1,4,48,17,34,17,3,1,9,
2020-06-17,9197,77189,3288,2985,9917,108,1891,797,842,203,803,4554,432,2618,2071,291,2900,275,11951,269,58,1888,1706,1278,2881,140,376,8014,2155,67,3522,1075,47,11,4478,90,121,20,39,,26,518,37,24,92,7,1940,38,9,1,5,48,24,34,18,3,1,9,
2020-06-18,9292,78227,3363,3023,10155,108,1939,816,861,207,822,4659,460,2649,2111,302,3058,295,12467,273,62,1927,1753,1387,3004,153,389,8454,2228,71,3600,1121,54,11,4659,90,125,21,39,,26,538,37,25,97,7,1976,42,9,1,5,48,24,34,18,3,1,9,
2020-06-19,9597,79609,3398,3060,10413,110,1975,865,917,217,835,4723,476,2674,2148,310,3187,314,12778,283,76,1926,1781,1495,3046,161,404,8714,2293,75,3716,1156,54,11,4744,94,130,21,39,,28,564,37,25,97,7,2057,42,9,1,5,48,31,36,18,3,1,9,
2020-06-20,9988,81636,3458,3061,10547,110,2068,865,1030,225,835,4826,490,2713,2240,321,3245,314,12778,286,80,2177,1865,1549,3053,164,404,8959,2293,75,3803,1181,54,12,4800,94,130,21,42,,28,564,37,26,101,7,2091,42,10,1,5,48,35,36,18,3,1,9,
2020-06-21,10422,83397,3547,3061,10857,110,2159,865,1110,225,885,4826,502,2755,2294,330,3245,321,13021,296,81,2259,1946,1598,3172,170,405,9156,2358,75,3900,1225,54,12,4800,94,130,23,42,,28,566,37,26,112,7,2091,42,10,1,6,48,35,37,18,3,1,11,
2020-06-22,10595,85942,3606,3188,11159,112,2242,865,1250,240,935,5028,519,2781,2369,347,3485,334,13800,296,86,2400,2030,1688,3177,181,442,9361,2430,82,3975,1291,62,13,4800,111,145,24,43,,28,661,40,26,118,7,2093,42,12,1,6,48,35,36,18,3,1,11,
2020-06-23,10737,88262,3727,3222,11357,113,2373,865,1349,246,956,5161,534,2813,2454,366,3672,359,14431,322,88,2560,2161,1784,3434,185,453,10010,2478,92,4059,1341,72,15,5270,119,150,24,43,,29,710,40,26,125,11,2186,66,14,1,6,49,38,41,21,3,1,15,
2020-06-24,11071,89490,3832,3252,11689,122,2439,946,1470,252,974,5296,556,2907,2523,386,3892,370,14905,330,92,2742,2260,1850,3533,191,473,10407,2553,91,4118,1397,72,17,5549,127,153,26,49,,29,741,40,26,127,14,2234,74,15,1,6,49,50,41,21,3,1,15,
2020-06-25,11804,91467,3888,3300,12024,127,2511,984,1573,259,1006,5403,579,2964,2576,408,4053,383,15142,337,96,2884,2314,2039,3646,194,489,10769,2591,101,4192,1416,74,18,5744,133,158,26,51,,29,791,40,28,140,16,2284,87,22,1,6,49,55,42,22,3,1,74,
2020-06-26,12221,93232,3984,3403,12464,129,2665,1039,1636,271,1006,5514,593,2996,2676,438,4374,415,15643,344,97,3031,2346,2130,3705,198,508,11290,2666,108,4310,1429,76,18,5838,143,158,26,57,,32,824,40,27,147,17,2298,87,22,1,6,49,59,42,23,3,1,172,
2020-06-27,12659,95371,3984,3471,12900,129,2686,1073,1746,278,1092,5523,611,3055,2688,458,4474,415,15858,349,101,3093,2444,2157,3720,205,508,11290,2784,108,4366,1449,76,19,6041,143,159,27,61,,32,824,40,29,152,17,2318,87,22,1,6,50,63,42,23,3,1,172,
2020-06-28,12951,97894,4162,3515,13397,129,2775,1123,1998,283,1118,5691,627,3083,2802,479,4474,427,16209,349,105,3093,2527,2244,3810,206,508,11501,2831,108,4488,1548,76,19,6041,143,159,27,65,,32,824,40,29,160,17,2350,87,22,1,6,50,63,42,23,3,1,220,
2020-06-29,13213,100772,4162,3564,13895,133,3003,1131,2210,311,1136,5783,643,3124,2971,505,4811,488,16848,349,112,3291,2740,2376,3872,213,567,11797,2872,113,4558,1605,76,21,6187,168,178,28,71,,32,824,41,29,176,35,2394,103,28,1,6,50,63,58,25,3,1,229,
2020-06-30,13843,103529,4231,3606,14212,133,3222,1293,2289,318,1185,5985,684,3170,3132,526,5008,519,17683,379,118,3856,2926,2400,4156,233,611,12550,2933,116,4665,1642,83,21,6242,175,184,29,75,,32,848,41,29,190,46,2417,112,30,1,6,51,63,62,26,3,1,233,
2020-07-01,14413,105507,4572,3651,14686,136,3396,1407,2394,343,1229,6177,724,3268,3248,555,5289,541,18656,399,129,3914,3096,2578,4323,239,642,12746,3164,117,4778,1691,85,22,6523,189,184,31,94,,40,1131,41,30,197,59,2504,112,34,1,8,51,75,81,27,3,1,233,
2020-07-02,15662,107667,4750,3722,15270,138,3558,1481,2446,348,1267,6405,754,3376,3326,583,5626,566,19537,410,135,4298,3240,2619,4521,257,675,13152,3268,123,4949,1748,85,24,6824,206,198,31,103,,53,1208,41,30,206,70,2583,122,43,1,8,51,80,87,29,3,1,234,
2020-07-03,17056,110310,4849,3722,15759,138,3670,1481,2656,377,1267,6493,786,3441,3432,613,5851,578,20253,417,148,4474,3394,2850,4627,260,675,13676,3385,129,5110,1796,85,29,6979,206,226,31,106,,53,1272,42,29,228,70,2600,122,43,1,8,55,86,88,28,3,1,234,
2020-07-04,18819,113497,5077,3784,16227,143,4003,1501,2656,389,1359,6577,828,3536,3564,645,6110,578,21171,455,148,4474,3536,3021,4656,265,676,14040,3406,129,5213,1915,85,29,7039,212,226,31,120,,53,1272,45,32,243,70,2634,122,43,1,11,58,89,89,28,3,1,242,
2020-07-05,19247,114993,5273,3864,16789,144,4235,1553,2656,427,1370,6876,877,3536,3662,677,6110,578,21508,466,154,4807,3687,3572,4802,273,699,14922,3520,129,5255,2064,85,31,7039,224,226,31,128,,53,1272,44,32,252,76,2673,128,43,1,11,58,92,89,28,3,1,242,
2020-07-06,19430,116570,5408,3995,17063,149,4394,1745,2871,451,1466,6908,911,3599,3878,705,6599,713,21511,467,157,5015,3866,3777,5009,284,765,15345,3671,145,5379,2151,92,31,7190,268,262,32,139,,53,1530,48,32,275,83,2717,129,53,1,11,58,95,96,31,3,1,242,
2020-07-07,20167,120539,5478,4023,17641,154,4565,1831,2881,455,1487,6991,938,3692,4092,723,6924,784,22485,501,163,5600,3912,3983,5175,292,808,15932,3763,151,5553,2239,92,33,7343,275,264,32,147,,61,1623,48,32,302,86,2755,129,57,1,11,58,95,98,31,3,1,267,
2020-07-08,21741,123004,5552,4074,17905,157,4775,1927,2891,460,1519,7266,970,3743,4241,760,7281,857,23279,503,171,5817,3992,4101,5298,304,845,16586,3866,155,5769,2270,107,33,7464,295,280,33,154,,61,1702,49,32,323,98,2823,145,58,1,12,58,95,100,31,3,1,267,
2020-07-09,22088,124738,5678,4148,18465,162,4931,1990,2965,469,1561,7428,993,3787,4357,802,7627,857,24042,509,176,6065,4139,4344,5509,311,877,17414,3985,159,5989,2343,107,34,7654,319,292,33,163,,61,1793,49,35,337,103,2855,146,59,1,12,58,100,101,31,3,1,261,
2020-07-10,22960,127358,5863,4319,18926,166,5151,2080,3024,478,1650,7506,1021,3846,4460,839,7906,893,24980,537,187,6279,4278,4633,5678,336,905,17414,4068,163,6205,2419,113,35,7759,338,307,33,180,,67,1884,49,35,372,113,2898,150,64,1,12,60,102,108,32,3,1,261,
2020-07-11,23692,130242,5983,4429,19434,168,5338,2080,3101,497,1703,7746,1055,3949,4605,884,8282,914,25481,568,195,6279,4416,4781,5678,354,905,18912,4177,163,6349,2540,113,38,7827,338,307,41,192,,67,1884,50,35,388,113,2918,157,64,1,12,60,107,108,31,3,1,275,
2020-07-12,24430,133549,6298,4525,19992,174,5488,2080,3191,510,1819,7866,1077,3956,4661,929,8282,988,25994,571,200,6518,4545,4973,5780,362,930,19043,4283,163,6512,2682,132,38,7827,338,307,41,198,,67,1884,51,35,403,113,2970,161,73,1,12,60,111,110,32,3,1,337,
2020-07-13,25399,136129,6542,4593,20411,174,5713,2224,3358,520,1819,8077,1114,4045,4852,966,8407,1025,26404,573,203,6988,4724,5178,5942,382,1006,19502,4353,180,6662,2790,146,39,7977,376,337,43,211,,67,2082,52,35,421,129,3024,166,73,1,14,61,111,121,33,3,1,428,
2020-07-14,26120,140307,6725,4643,20950,174,5937,2318,3402,535,1886,8342,1151,4168,5023,999,8756,1059,27136,600,203,7216,4800,5356,6209,398,1078,20456,4441,183,6808,2835,155,43,8119,416,350,43,221,,75,2183,52,35,441,135,3078,168,76,1,14,61,112,122,34,3,1,441,
2020-07-15,27031,143009,6951,4699,21509,175,6173,2412,3451,558,1979,8499,1167,4254,5140,1023,8941,1118,27850,639,215,7428,4950,5631,6332,408,1112,21468,4641,185,6979,2913,165,46,8145,437,363,43,231,,75,2260,54,35,454,140,3108,177,80,1,14,61,123,133,35,3,1,473,
2020-07-16,27904,147468,7046,4863,21918,181,6394,2488,3458,575,2027,8648,1203,4333,5246,1062,9124,1147,28492,706,220,7680,5087,5777,6480,418,1158,21508,4733,197,7155,2983,177,47,8310,487,381,44,236,,75,2313,63,36,471,147,3172,184,84,2,16,62,126,137,35,3,1,473,
2020-07-17,28525,150319,7131,4978,22552,184,6510,2559,4159,583,2068,8879,1235,4403,5378,1101,9565,1192,28904,736,227,7819,5231,6077,6683,434,1213,23238,4872,204,7435,3059,185,49,8397,522,394,44,252,,87,2403,74,38,491,173,3209,190,85,2,16,62,126,140,35,3,1,491,
2020-07-18,29011,153041,7300,5119,23177,185,6692,2559,4198,599,2121,9131,1280,4465,5538,1123,9954,1214,29639,772,235,7925,5451,6220,6683,437,1213,23566,5001,204,8291,3162,194,49,8531,522,394,44,257,,87,2403,76,38,502,173,3247,203,85,2,16,66,128,140,36,3,1,491,
2020-07-19,29603,155887,7456,5205,23745,189,6934,2559,4305,610,2169,9258,1363,4488,5617,1162,10381,1260,30245,772,242,8118,5630,6344,6810,448,1234,23772,5110,204,9250,3228,199,52,8531,551,394,44,270,,89,2424,79,38,520,182,3280,212,85,2,17,66,136,142,37,3,1,508,
2020-07-20,29986,159045,7795,5308,24198,195,7325,2764,4376,633,2212,9277,1403,4551,5731,1196,10639,1451,30340,772,242,8321,5748,6508,6896,458,1306,24099,5145,228,10094,3353,207,55,8606,640,443,51,289,,89,2694,84,38,539,223,3398,215,101,2,17,66,138,151,38,3,1,512,
2020-07-21,30976,161673,8046,5366,24583,195,7685,2862,4427,662,2241,9404,1442,4674,5931,1200,10970,1439,31163,830,255,8799,5955,6835,7120,486,1369,25067,5266,231,10908,3379,217,61,8606,658,464,53,309,,94,2813,84,38,553,234,3465,225,104,2,17,68,146,156,41,3,1,515,
2020-07-22,31743,164870,8321,5462,25170,200,7970,2987,4490,686,2241,9664,1479,4776,6210,1225,11412,1530,32231,848,268,9595,6131,6984,7603,494,1393,25775,5422,242,11998,3545,227,63,8799,683,486,53,319,,96,2994,91,38,567,242,3600,229,109,2,19,79,150,157,41,3,1,515,
2020-07-23,32648,166848,8533,5567,25671,203,8246,3075,4524,712,2300,9890,1531,4885,6425,1275,11756,1599,33093,878,276,9826,6223,7401,7876,513,1467,26820,5508,251,13513,3726,234,65,8919,722,508,60,338,,98,3123,101,38,601,250,3692,236,117,2,20,84,155,166,44,4,1,538,
2020-07-24,33358,168757,8719,5682,26161,208,8553,3134,4553,738,2466,10235,1559,4957,6627,1315,12164,1659,33833,891,291,10126,6392,7603,8210,521,1500,28121,5628,255,14491,3865,249,69,8967,758,513,61,356,,102,3245,107,38,615,263,3767,246,126,2,21,87,158,168,46,4,1,555,
2020-07-25,33953,172325,8833,5790,26764,210,8635,3134,4589,742,2559,10351,1605,5022,6814,1342,12564,1679,34513,930,291,10190,6553,7861,8210,525,1500,28990,5776,255,16124,3953,257,74,9067,758,516,61,372,,102,3245,111,41,637,263,3809,251,126,2,22,87,170,168,46,4,1,555,
2020-07-26,34373,173995,9041,5935,27047,212,8902,3134,4649,747,2570,10391,1648,5023,6933,1394,12866,1724,34921,939,311,10347,6662,7994,8310,536,1530,29265,5880,257,16910,4002,265,79,9067,810,528,61,382,,103,3245,112,43,647,265,3838,260,126,2,22,87,169,173,46,4,1,555,
2020-07-27,34646,176028,9215,6025,27570,217,9017,3288,4769,770,2617,10510,1685,5124,7095,1424,13209,1744,35636,970,323,10675,6844,8228,8534,553,1644,29545,5939,273,17394,4082,274,82,9162,822,555,66,397,,103,3510,118,43,670,273,3966,265,131,2,22,88,175,175,48,4,1,558,
2020-07-28,34833,178642,9359,6068,28068,221,9417,3393,4765,807,2662,10666,1753,5198,7304,1446,13485,1841,35910,984,339,10923,6998,8288,8862,584,1689,29962,6026,285,17994,4140,280,82,9189,866,579,66,415,,108,3763,117,43,701,292,4036,277,131,2,22,88,192,176,51,4,1,558,
2020-07-29,35272,183383,9612,6200,28350,228,9513,3467,4874,860,2748,10896,1790,5306,7714,1477,13933,1889,36458,1030,348,11209,7045,8492,9076,601,1710,30493,6110,288,18834,4288,293,108,9241,883,589,67,441,,108,3906,125,43,731,304,4106,289,132,2,22,88,199,179,51,4,1,631,2
2020-07-30,35778,185872,9731,6426,28731,231,9663,3525,4932,867,2842,11198,1822,5398,7577,1494,14312,1941,36968,1076,360,11342,7161,8745,9241,609,1740,31688,6215,293,19073,4457,299,113,9298,907,613,71,465,,108,4065,141,44,755,312,4146,294,134,2,25,88,206,183,53,5,1,631,2
2020-07-31,36196,188481,9913,6578,29111,233,9819,3616,4987,889,2944,11324,1876,5469,7670,1511,14793,2007,37308,1109,369,11483,7344,8890,9454,622,1783,32230,6273,299,19552,4542,312,120,9366,941,637,73,471,,125,4285,141,44,768,323,4380,297,141,2,25,88,208,195,54,5,1,594,2
2020-08-01,36833,190693,10321,6726,29640,233,10015,3616,5058,898,3055,11505,1912,5544,7806,1544,15083,2036,37612,1152,369,11561,7521,9061,9454,643,1783,32696,6375,302,20061,4697,317,124,9409,941,637,73,485,,125,4285,141,45,786,323,4380,304,141,2,25,88,213,195,56,6,1,598,2
2020-08-02,37391,192167,10626,6814,29946,233,10066,3616,5078,924,3113,11611,1925,5544,7966,1572,15448,2103,38216,1164,369,11807,7819,9221,9520,647,1798,32980,6465,305,20796,4822,322,124,9409,976,637,73,501,,125,4285,145,45,797,327,4453,311,141,2,25,88,220,195,57,6,1,598,2
2020-08-03,37813,193788,10794,6919,30289,236,10121,3726,5115,964,3113,11867,1938,5683,8033,1588,15759,2123,38507,1162,390,11937,8014,9277,9745,676,1902,33643,6532,314,21162,4924,331,133,9448,987,659,81,512,,125,4422,145,45,812,335,4453,315,144,2,25,90,222,201,58,6,1,626,3
2020-08-04,38066,195614,11030,6992,30579,245,10173,3811,5180,981,3113,11930,1953,5744,8176,1614,15945,2143,38642,1196,397,12007,8084,9308,9990,689,1926,34017,6580,316,21285,4966,341,135,9513,1012,668,88,533,,136,4583,145,57,840,357,4453,316,144,2,25,90,225,201,59,6,1,632,4
2020-08-05,38131,197912,11128,7084,30927,255,10243,3889,5190,1008,3208,12157,1998,5758,8324,1636,16272,2161,38991,1202,404,12087,8134,9359,10078,694,1970,34237,6591,322,21433,5049,356,154,9546,1029,702,89,553,,136,4760,147,59,881,359,4453,325,144,2,25,90,226,206,59,6,1,632,4
2020-08-06,38711,201106,11336,7231,31190,280,10543,3964,5252,1026,3358,12161,2039,5891,8532,1660,16625,2267,39741,1213,411,12148,8162,9408,10334,699,2047,34635,6652,327,21724,5120,363,160,9601,1060,716,90,572,,136,4855,152,62,893,361,4453,330,147,2,25,96,231,209,60,6,3,633,4
2020-08-07,38754,204167,11475,7329,31842,282,10794,4034,5286,1047,3431,12161,2099,5978,8760,1690,16641,2302,40452,1229,411,12303,8162,9566,10475,709,2093,34939,6704,327,22009,5156,380,162,9629,1095,729,93,588,,136,5012,153,62,921,362,4453,330,152,2,25,99,231,209,60,6,3,638,5
2020-08-08,39076,206761,11687,7435,32393,282,10797,4034,5326,1056,3556,12826,2186,6110,9022,1721,17290,2302,40902,1238,411,12392,8356,9665,10475,715,2093,35452,6704,324,22626,5212,431,162,9693,1095,729,93,600,,136,5012,153,81,942,362,4453,339,152,2,25,99,246,215,61,6,3,638,5
2020-08-09,39641,208528,11954,7551,32810,282,11143,4034,5355,1063,3670,13108,2282,6110,9182,1759,17538,2302,41412,1247,411,12559,8462,9963,10505,718,2093,35712,6704,325,23583,5293,450,180,9693,1140,734,93,646,,136,5012,153,86,952,368,4453,344,152,2,27,99,251,221,61,6,3,678,5
2020-08-10,40527,210424,12694,7626,33038,286,12039,4279,5398,1075,3753,13262,2319,6318,9404,1834,17846,2463,41983,1246,459,12933,8634,10264,10862,765,2254,36092,6996,357,24440,5446,472,183,9693,1238,755,101,666,,136,5736,158,86,996,391,4453,354,155,2,27,100,265,225,62,6,3,683,5
2020-08-11,41578,211808,12962,7626,33220,293,12273,4343,5471,1130,3825,13685,2377,6431,9787,1898,17978,2463,43376,1287,469,13870,8851,10855,11549,767,2278,37367,7074,357,24995,5494,478,193,9867,1280,785,106,678,,161,6102,158,97,1019,396,5067,381,159,2,27,104,282,239,63,6,3,683,5
2020-08-12,41823,214197,13059,7837,33456,299,12477,4419,5583,1144,3859,14120,2413,6535,10103,1918,18344,2759,44237,1352,476,14026,8953,11592,11643,773,2300,38467,7083,358,25179,5628,489,196,9919,1305,793,108,688,,161,6224,160,97,1041,397,5127,380,159,2,31,104,289,243,63,6,4,694,5
2020-08-13,42171,216139,13340,7947,33722,302,13215,4539,5674,1171,4063,14250,2486,6640,10482,1927,18690,2853,44747,1382,479,14276,9005,11682,11847,792,2324,38811,7148,362,25499,5919,513,205,9957,1321,802,109,727,,161,6561,160,97,1070,401,5243,388,160,2,31,105,289,253,63,7,4,694,5
2020-08-14,42854,218693,13856,8056,34128,309,13614,4601,5707,1207,4157,14579,2543,6803,10756,1966,19157,2924,45662,1383,488,14651,9114,11953,12105,815,2439,39395,7274,372,25888,5925,529,206,10035,1370,827,111,740,,174,6777,160,97,1091,409,5310,392,160,2,32,106,302,263,64,7,5,695,5
2020-08-15,43367,220762,14207,8160,34407,309,13644,4601,5747,1231,4293,14930,2582,6952,11013,2019,19900,2924,46456,1420,488,14925,9313,12379,12105,828,2439,40442,7302,377,26266,6121,537,208,10058,1384,827,111,758,,174,6777,159,115,1094,409,5409,395,160,2,33,106,305,267,64,7,5,703,5
2020-08-16,43709,221950,14429,8295,34741,309,14017,4601,5771,1233,4377,15186,2600,6952,11228,2046,20603,2950,46720,1454,488,15113,9379,12541,12262,836,2461,41231,7338,376,26570,6461,541,209,10058,1409,838,111,758,,174,6777,159,123,1137,409,5514,398,160,2,33,106,312,268,64,7,6,703,5
2020-08-17,43925,223131,14429,8349,35023,320,14325,4772,5788,1246,4465,15359,2625,7150,11408,2076,21010,3129,47669,1454,508,15288,9408,12668,12451,848,2562,41724,7454,385,26788,6548,556,214,10058,1432,849,114,786,,174,7041,160,125,1157,415,5543,400,165,2,33,108,318,269,64,9,6,703,5
2020-08-18,44212,224031,14872,8430,35225,325,14601,4876,5788,1265,4465,15475,2643,7228,11668,2097,21316,3196,48200,1505,511,15323,9490,12745,12718,859,2562,42150,7481,392,26968,6662,575,214,10268,1463,871,114,814,,181,7171,160,124,1178,420,5575,402,165,2,33,108,324,270,65,9,6,703,5
2020-08-19,44507,225827,15085,8531,35439,333,14759,4948,5832,1283,4779,15857,2663,7321,11886,2118,21316,3236,48630,1546,515,15379,9490,12935,12836,872,2562,42947,7508,394,27184,6785,579,216,10304,1494,877,114,821,,181,7229,161,124,1186,421,5631,402,166,2,33,112,324,270,69,9,6,703,5
2020-08-20,44936,227346,15258,8614,35671,342,14983,5011,5852,1296,4863,16205,2689,7382,12046,2147,22167,3278,48956,1569,521,15677,9587,13084,13022,902,2562,43469,7578,399,27378,6865,584,218,10325,1537,885,115,829,,181,7334,161,140,1213,418,5659,414,170,2,36,114,342,277,69,9,6,703,5
2020-08-21,45308,229054,15496,8705,35975,345,15245,5053,5879,1308,4942,16490,2705,7472,12362,2164,22535,3339,49482,1605,531,15778,9744,13120,13117,918,2665,43943,7653,404,27658,6964,605,221,10366,1555,896,123,844,,181,7428,161,144,1223,419,5703,414,172,2,36,116,350,280,69,9,6,704,5
2020-08-22,45801,230662,15688,8794,36266,345,15246,5053,5888,1318,5067,16714,2740,7535,12527,2184,22840,3339,49482,1617,531,15888,9865,13282,13117,947,2665,44603,7653,406,27915,7023,624,222,10393,1582,896,123,844,,197,7428,161,144,1223,419,5893,418,172,2,36,116,357,281,69,9,6,704,5
2020-08-23,45954,231695,15688,8874,36603,345,15515,5053,5930,1329,5120,16744,2777,7535,12663,2205,23197,3339,49944,1628,531,16068,9959,13380,13196,970,2665,45035,7685,411,28140,7226,629,223,10393,1618,900,123,859,,197,7493,161,144,1260,419,5921,421,172,2,37,116,368,291,69,9,6,704,5
2020-08-24,46307,232893,16151,8939,36790,359,16330,5211,5942,1349,5212,16807,2795,7670,12663,2239,23414,3484,50744,1636,531,16131,10126,13483,13431,978,2735,45246,7800,423,28234,7274,645,226,10396,1664,924,124,880,,197,7653,161,144,1283,426,5957,421,177,2,37,116,381,299,70,11,6,704,5
2020-08-25,46642,233777,16306,8984,37057,360,16622,5236,5965,1366,5351,17296,2833,7788,13123,2255,23618,3509,51200,1698,553,16565,10261,13521,13609,987,2769,45666,7869,424,28520,7393,653,226,10486,1699,932,125,883,,223,7690,162,144,1312,429,5977,421,179,2,37,121,388,302,70,11,6,714,5
2020-08-26,47090,235386,16306,9063,37285,361,16741,5285,5999,1378,5422,17406,2852,7849,13259,2274,23932,3551,51538,1714,554,16795,10313,13886,13673,998,2792,46051,7916,430,28631,7451,656,229,10509,1744,935,126,893,,223,7744,162,144,1325,434,6021,429,189,2,39,121,394,304,71,11,6,715,5
2020-08-27,47459,236986,16607,9152,37562,364,16908,5333,6053,1394,5469,17642,2875,7911,13398,2287,24071,3551,51734,1726,557,16845,10412,14101,13775,1018,2842,46407,7951,432,28854,7522,659,230,10573,1815,942,127,900,,223,7814,162,157,1347,439,6090,429,181,2,39,122,396,308,71,11,6,716,5
2020-08-28,47782,238458,16814,9218,37847,368,17149,5393,6068,1398,5588,17868,2899,7978,13562,2310,24367,3674,51860,1735,562,16989,10483,14257,13884,1042,2882,46892,8014,435,28961,7619,673,232,10641,1848,951,128,909,,236,7890,162,157,1368,441,6103,429,181,2,39,122,398,314,71,12,6,715,5
