,Wake,Chatham,Cabarrus,Forsyth,Johnston,Mecklenburg,Onslow,Wayne,Brunswick,Craven,Harnett,Watauga,Wilson,Durham,Iredell,Sampson,Gaston,Guilford,Hoke,Lincoln,Moore,New Hanover,Carteret,Davidson,Franklin,Orange,Pasquotank,Pitt,Rowan,Stanly,Buncombe,Catawba,Cherokee,Cumberland,Davie,Granville,Henderson,Lee,Nash,Robeson,Scotland,Union,Alamance,Vance,Montgomery,Randolph,Transylvania,Bertie,Burke,Caldwell,Cleveland,Duplin,Hertford,Lenoir,McDowell,Northampton,Beaufort,Greene,Person,Surry,Edgecombe,Perquimans,Polk,Alleghany,Caswell,Columbus,Currituck,Halifax,Pamlico,Washington,Yadkin,Alexander,Rutherford,Anson,Clay,Martin,Rockingham,Wilkes,Dare,Gates,Macon,Mitchell,Stokes,Bladen,Chowan,Haywood,Ashe,Warren,Pender,Richmond,Jones,Jackson,Tyrrell,Madison,Camden,Graham,Hyde,Swain,Yancey,Avery
2020-05-16,1176,504,372,627,234,2504,70,819,55,84,240,9,229,980,181,232,201,776,148,45,114,120,35,274,121,269,87,202,525,31,152,96,17,463,46,190,279,308,146,531,50,352,203,187,56,438,7,84,191,78,54,368,51,147,30,129,27,44,32,75,167,23,31,11,43,228,11,106,8,26,98,18,153,46,5,35,45,405,18,14,4,8,26,70,14,22,26,28,44,112,21,24,4,1,2,2,1,6,8,
2020-05-17,1212,507,379,651,247,2591,71,832,55,94,246,9,238,996,188,244,203,846,149,48,116,120,35,288,122,275,88,207,526,32,168,100,17,468,45,196,282,317,149,531,52,354,207,191,56,455,7,87,195,83,54,388,52,153,30,129,27,45,31,89,170,23,31,11,43,235,11,106,8,26,103,21,153,47,5,35,46,423,18,14,4,8,30,71,14,25,27,29,45,112,21,24,4,2,2,2,1,6,8,
2020-05-18,1239,512,379,687,259,2652,75,867,57,127,247,11,246,1040,192,259,203,872,152,48,117,122,35,293,124,277,87,213,540,32,176,104,17,471,46,201,287,322,153,573,53,354,215,195,57,461,7,89,198,86,55,438,53,158,32,130,30,51,33,95,171,23,31,12,44,242,11,113,9,26,109,21,155,48,5,36,46,425,18,14,5,8,36,73,15,26,28,29,49,115,23,24,4,2,2,2,1,6,10,
2020-05-19,1272,541,389,736,269,2717,80,879,59,133,252,12,251,1053,199,265,208,904,160,50,119,134,35,306,129,283,87,221,560,32,182,117,17,500,52,202,295,333,156,600,55,365,223,197,65,469,8,95,206,92,55,462,59,160,32,131,30,50,34,101,170,22,35,12,45,251,11,119,9,26,118,21,155,49,5,37,48,448,18,14,5,8,39,78,14,26,28,33,50,115,22,24,4,2,3,2,1,6,10,1
2020-05-20,1307,543,395,749,276,2780,79,888,74,135,255,12,256,1131,202,273,210,931,166,52,119,137,35,314,131,289,90,228,570,33,183,118,20,505,55,208,298,341,158,600,56,371,229,202,68,486,8,98,210,90,60,470,60,164,33,131,30,50,34,102,174,22,35,12,45,253,11,125,9,26,123,23,156,50,5,39,49,451,18,14,5,8,39,81,14,26,28,36,50,121,22,24,4,2,3,2,1,6,10,1
2020-05-21,1345,546,406,801,290,2894,81,910,74,140,257,13,264,1131,206,315,211,962,173,54,120,140,35,323,137,291,93,234,579,34,209,129,20,524,57,222,302,344,160,643,59,373,236,207,74,502,9,99,223,93,60,508,60,170,35,132,30,56,34,109,174,23,35,12,45,271,11,131,9,26,124,23,158,50,5,42,52,456,18,14,5,7,42,83,14,28,31,38,59,130,22,25,4,4,3,2,1,8,10,1
2020-05-22,1389,564,420,849,305,2954,83,949,74,142,258,12,275,1162,212,345,220,977,175,56,125,143,35,332,138,291,95,246,597,37,246,134,20,541,62,226,305,350,166,646,60,373,246,215,78,528,9,108,248,96,63,545,61,175,35,135,32,58,34,122,176,22,35,12,49,278,11,139,10,26,128,23,161,54,5,48,59,462,18,14,7,9,42,91,14,35,31,48,61,132,26,24,4,2,3,2,1,10,10,2
2020-05-23,1434,573,428,889,320,3142,94,980,81,177,269,12,309,1230,219,367,231,1033,187,58,139,147,35,345,141,294,95,254,603,42,251,142,20,559,67,239,312,362,174,644,62,393,257,239,84,549,11,109,266,105,67,597,65,182,37,137,32,64,37,151,184,23,35,12,52,289,11,145,9,26,131,27,161,58,5,52,65,472,18,21,8,8,50,92,14,36,33,54,65,145,28,25,4,3,3,2,1,10,10,2
2020-05-24,1448,578,429,920,330,3231,97,1000,81,189,272,13,314,1262,228,385,235,1049,192,58,140,153,35,352,141,302,96,257,605,45,262,146,20,578,69,240,315,364,178,663,64,394,261,239,84,567,11,113,277,106,67,628,66,187,39,138,32,65,37,158,190,23,35,12,54,292,11,148,9,26,132,27,164,57,5,52,69,473,18,21,9,8,55,94,15,38,35,54,70,145,26,25,4,2,3,2,1,10,10,2
2020-05-25,1471,588,449,969,351,3380,98,1031,83,192,275,13,319,1312,230,408,244,1073,197,60,141,156,36,361,145,309,96,264,609,50,276,152,20,588,74,247,318,372,182,670,67,408,282,245,86,601,11,115,296,107,69,659,69,193,51,140,32,65,37,167,190,23,35,13,55,296,11,150,9,26,145,27,171,59,5,54,72,478,22,23,18,9,56,94,15,40,34,54,72,146,26,25,4,3,3,2,1,10,10,2
2020-05-26,1478,588,449,977,361,3403,98,1031,88,192,276,13,321,1333,230,409,249,1092,201,60,141,156,36,361,146,311,96,267,612,53,277,153,20,590,76,254,318,372,184,674,67,408,282,250,88,613,11,115,296,107,69,670,72,193,51,141,32,66,38,168,190,23,35,13,55,299,11,152,9,26,146,27,171,61,5,56,72,478,22,23,18,9,57,94,15,40,34,54,72,152,26,25,4,3,3,2,1,10,10,2
2020-05-27,1523,588,449,1022,365,3478,98,1045,90,192,278,14,325,1359,236,408,250,1143,214,61,150,164,36,361,151,314,100,267,613,54,279,167,20,600,79,258,324,376,184,737,69,417,282,266,93,624,11,115,337,110,73,707,72,194,52,144,33,66,39,173,190,23,35,14,55,304,13,151,9,27,149,28,174,59,5,61,73,483,22,24,18,9,58,94,16,42,34,54,74,153,26,26,4,3,3,2,1,10,10,2
2020-05-28,1604,595,455,1081,408,3605,98,1054,90,192,281,15,331,1411,239,412,251,1173,222,63,174,167,36,368,154,320,102,273,620,55,303,175,20,622,82,269,326,396,185,786,78,417,293,297,104,639,12,118,338,120,78,719,72,197,52,143,33,68,44,187,190,23,35,14,57,314,13,159,9,27,154,30,174,63,5,62,76,486,22,24,19,9,60,94,16,43,34,57,74,162,26,26,4,3,3,2,1,10,12,2
2020-05-29,1661,610,460,1179,428,3837,100,1088,95,192,285,15,338,1525,244,429,261,1195,232,67,195,180,36,385,157,326,104,286,630,57,310,189,20,658,87,277,333,413,193,786,84,439,307,296,110,651,12,119,372,127,79,750,89,209,53,144,33,70,45,197,190,24,35,14,58,320,13,164,9,27,162,30,176,63,5,65,86,492,22,23,47,12,65,95,17,46,36,58,75,162,26,29,4,3,3,2,1,11,14,2
2020-05-30,1713,630,478,1253,440,4028,108,1112,103,204,287,19,347,1552,254,462,276,1227,239,67,201,189,36,398,159,340,105,295,640,72,323,199,20,682,90,294,338,432,201,786,84,439,329,310,123,659,13,122,390,132,89,794,117,215,64,147,34,77,48,201,197,24,36,15,60,327,13,176,10,27,166,33,182,64,5,70,92,494,22,23,62,12,66,100,17,46,36,62,75,163,26,32,4,3,3,2,1,13,14,2
2020-05-31,1747,634,488,1347,456,4250,110,1138,105,204,288,23,356,1619,259,479,281,1264,240,69,205,195,36,413,159,348,105,304,658,78,335,211,20,691,98,306,344,455,204,824,85,442,349,317,128,664,13,122,404,138,90,831,120,216,73,147,34,78,48,214,200,24,37,16,61,335,13,180,10,29,171,33,182,65,5,72,94,497,22,23,70,14,67,101,17,46,37,63,80,163,26,32,4,3,3,2,1,13,14,2
2020-06-01,1773,637,497,1383,466,4412,110,1161,107,209,292,23,359,1660,264,499,286,1288,243,70,207,197,36,430,159,357,105,313,673,82,346,217,20,696,103,307,346,460,206,824,86,466,364,323,128,671,14,122,418,155,94,846,128,217,76,148,34,79,50,218,201,24,37,17,87,335,14,182,10,30,177,35,186,65,5,73,97,500,22,23,84,14,69,105,17,48,37,63,83,165,26,34,4,3,3,2,1,13,15,2
2020-06-02,1878,638,498,1434,494,4519,112,1179,121,210,297,27,363,1706,273,499,288,1352,248,72,221,203,36,434,162,360,110,316,675,86,354,229,20,708,105,309,351,466,210,824,86,466,368,322,132,678,14,125,436,157,99,870,128,217,82,155,36,81,50,224,208,25,37,18,93,337,14,183,10,30,181,38,186,66,5,73,100,500,22,23,89,15,69,104,17,49,36,64,81,163,26,34,4,3,3,2,1,13,15,2
2020-06-03,1901,660,500,1486,513,4670,114,1188,121,210,306,31,370,1774,280,509,297,1415,255,78,235,210,36,446,167,364,112,321,703,92,361,241,20,721,105,315,351,481,213,905,87,533,382,337,141,697,15,126,474,160,102,890,132,219,73,156,36,81,54,231,210,25,39,18,94,340,14,187,10,32,196,38,188,68,5,73,102,500,22,23,89,14,75,106,17,53,36,70,82,170,26,36,4,4,3,2,1,21,15,2
2020-06-04,2051,677,521,1560,552,4842,117,1212,141,216,309,35,403,1921,289,531,301,1498,259,87,241,220,37,477,169,370,115,326,716,96,374,258,21,733,107,321,353,490,218,929,89,533,398,344,142,730,15,127,497,172,104,915,130,220,77,155,39,84,55,251,214,25,43,22,94,349,15,194,10,32,203,38,188,68,5,73,103,502,22,23,98,16,79,132,17,55,39,72,91,171,26,36,4,3,3,2,1,21,15,2
2020-06-05,2133,690,536,1660,582,5057,120,1240,144,218,318,37,413,1921,301,553,320,1574,262,93,248,230,39,500,179,377,117,332,729,103,382,267,21,744,110,348,365,504,223,945,90,562,427,351,149,751,16,129,508,183,108,943,133,227,86,153,41,88,57,269,215,26,45,24,94,355,15,197,10,32,208,38,196,70,5,74,106,504,22,23,119,17,81,143,17,55,39,82,98,180,26,38,4,3,3,4,2,22,16,3
2020-06-06,2186,720,571,1721,601,5358,121,1268,149,223,330,38,426,2067,325,571,347,1574,271,101,253,252,39,505,185,388,119,382,739,115,389,284,21,768,115,462,368,515,228,945,95,567,451,364,155,779,16,133,540,196,113,976,134,233,95,155,41,92,57,273,221,26,47,28,96,361,15,200,10,32,215,43,196,71,5,77,113,507,22,24,120,14,83,153,17,59,40,89,103,182,26,44,4,3,3,4,2,25,21,3
2020-06-07,2255,723,588,1774,620,5509,134,1306,155,232,333,40,443,2114,332,597,364,1614,278,100,259,259,39,511,185,398,117,394,761,118,396,293,22,775,117,501,372,530,236,945,97,575,465,366,160,792,16,134,547,201,121,1006,135,235,100,156,41,95,58,274,228,26,47,28,96,368,15,201,12,32,216,43,198,72,5,76,115,509,22,24,121,14,85,162,17,59,40,89,108,184,26,47,4,3,3,4,2,25,21,3
2020-06-08,2325,733,599,1816,648,5682,134,1335,171,237,337,41,445,2180,348,621,366,1671,278,105,257,263,40,520,190,405,114,397,772,117,399,300,22,781,119,513,388,534,242,983,98,604,494,370,165,801,16,134,567,204,121,1047,135,241,101,156,41,104,61,279,229,25,48,29,97,373,15,203,13,32,217,43,200,74,6,76,116,511,25,24,146,14,86,165,17,60,40,93,113,184,26,50,4,3,3,4,2,23,21,4
2020-06-09,2440,745,612,1874,669,5744,136,1337,178,238,345,39,452,2227,354,626,368,1779,283,106,259,269,40,529,193,408,115,404,784,119,401,310,22,798,122,557,388,541,244,1001,98,604,519,375,164,809,16,134,584,214,127,1062,138,254,101,158,43,106,63,292,230,25,48,30,97,374,15,209,13,32,221,43,200,78,8,78,115,513,23,24,157,13,89,163,17,63,41,110,115,184,26,55,4,3,3,5,2,23,21,6
2020-06-10,2541,749,614,1910,677,5861,136,1367,196,241,352,39,456,2307,363,627,392,1853,288,108,266,281,42,544,197,415,120,416,801,124,408,326,21,811,126,610,403,554,248,1001,99,616,544,377,170,842,16,134,595,219,127,1072,140,261,106,160,43,106,65,294,231,26,51,30,98,379,15,217,13,32,225,43,202,78,8,78,118,513,22,24,158,13,89,164,18,63,42,113,117,188,26,55,4,3,3,6,2,32,23,6
2020-06-11,2723,759,641,1967,699,6155,145,1403,203,243,363,37,464,2473,378,642,406,1891,291,113,278,291,43,556,202,427,125,432,830,130,417,341,26,828,131,624,403,561,255,1001,102,656,581,390,172,866,16,135,656,228,134,1096,140,266,121,162,45,107,70,300,233,28,51,30,101,388,15,224,14,32,225,43,202,81,8,82,123,516,22,24,159,15,90,173,19,63,42,118,122,190,26,55,4,4,3,6,2,33,23,6
2020-06-12,2783,780,670,2051,804,6538,149,1448,207,256,381,38,473,2563,404,702,452,1941,296,118,285,311,45,589,209,440,128,451,855,144,426,371,30,855,132,646,433,574,262,1001,104,690,641,403,185,882,16,134,669,238,143,1130,143,277,129,163,49,117,72,315,235,29,53,30,100,404,15,229,15,33,228,46,221,83,8,88,124,530,22,23,178,15,91,186,19,63,43,125,123,196,26,59,5,4,3,6,2,37,23,6
2020-06-13,2984,784,686,2128,804,6862,156,1467,221,255,391,43,496,2647,419,728,484,1983,298,125,298,334,46,620,221,453,131,464,862,150,439,399,30,874,134,657,433,581,277,1001,107,690,700,408,198,908,16,134,706,240,152,1150,149,286,142,165,51,116,73,327,244,29,55,30,101,415,16,238,15,34,233,48,221,85,9,94,130,542,22,24,185,16,92,188,19,65,43,129,129,201,26,57,5,5,6,6,2,39,24,6
2020-06-14,3021,808,711,2204,849,7131,159,1512,233,264,408,43,507,2695,441,760,515,2032,299,138,317,356,46,643,230,474,131,481,888,163,449,417,30,888,139,668,441,590,282,1001,107,717,742,417,204,921,17,134,716,248,159,1182,150,291,151,166,50,118,79,333,253,29,55,30,102,419,16,239,15,35,239,49,226,86,9,96,135,542,23,24,217,16,94,194,19,65,43,133,140,209,27,58,5,5,6,6,3,39,26,6
2020-06-15,3111,808,716,2250,903,7321,160,1533,243,276,411,44,518,2800,446,779,525,2061,300,140,318,385,47,655,231,478,131,493,912,164,456,435,30,895,142,680,455,596,292,1091,111,733,778,415,210,927,17,134,726,249,159,1213,151,298,159,169,51,122,79,339,252,29,55,30,103,427,16,239,15,35,248,50,228,87,9,100,137,544,24,24,231,16,95,196,19,65,43,133,143,211,27,58,5,5,6,6,3,39,27,6
2020-06-16,3235,813,729,2283,935,7468,166,1535,263,275,417,41,524,2800,454,783,549,2148,303,148,319,405,48,664,232,479,131,500,929,167,461,452,30,904,144,688,458,604,294,1127,114,754,796,417,211,947,17,134,751,252,164,1228,152,303,163,171,52,124,82,342,254,30,55,30,104,429,16,241,15,34,251,49,228,89,9,101,141,547,24,25,237,18,95,199,19,65,43,136,143,215,26,59,5,5,7,6,3,38,29,6
2020-06-17,3373,821,746,2333,972,7563,178,1540,273,280,422,41,527,2945,475,791,576,2194,308,157,320,414,47,678,237,487,147,502,950,174,464,465,30,935,145,693,463,606,301,1127,114,764,810,421,218,969,17,135,838,258,180,1231,152,305,168,171,53,128,83,346,256,30,56,30,106,432,16,241,15,35,255,51,233,91,9,101,147,550,27,24,236,19,96,214,19,67,43,134,145,215,26,61,5,5,7,6,3,38,31,6
2020-06-18,3507,841,773,2372,1000,7804,180,1565,301,283,435,43,545,3004,479,802,621,2244,312,164,335,449,49,691,244,497,152,507,957,180,478,485,31,948,152,701,471,625,311,1127,113,802,838,434,229,997,17,135,872,273,189,1257,153,316,172,174,55,132,86,353,257,30,61,30,110,446,17,244,15,35,259,56,233,91,9,103,150,551,27,25,235,23,98,220,19,69,44,142,149,221,26,64,5,5,9,6,3,38,33,6
2020-06-19,3579,848,805,2463,1037,8166,188,1587,316,292,457,43,556,3063,523,835,671,2320,319,172,337,489,51,725,259,506,153,528,978,195,484,519,32,965,154,713,480,634,323,1127,120,867,883,437,234,1013,18,136,882,296,202,1279,153,324,174,176,54,134,88,370,262,30,63,30,112,452,17,253,16,35,269,59,241,95,9,106,157,554,27,25,243,24,101,232,19,71,45,144,165,223,26,65,5,5,12,6,3,38,35,8
2020-06-20,3833,860,835,2497,1058,8511,206,1622,339,300,486,45,594,3151,529,865,705,2352,323,178,355,535,52,729,264,522,155,553,995,208,494,538,32,988,155,723,491,698,341,1127,123,876,919,441,245,1032,19,136,895,304,213,1317,154,329,185,173,55,140,91,378,268,30,63,30,113,460,16,259,15,37,272,60,242,96,9,111,163,554,27,25,247,25,102,262,19,70,47,146,162,228,26,66,5,6,16,6,6,40,35,7
2020-06-21,3884,882,869,2524,1111,8752,211,1643,353,310,499,47,603,3196,540,877,737,2402,326,186,370,557,53,735,280,538,163,561,1022,234,501,552,32,1008,156,735,497,717,348,1127,123,920,939,452,246,1054,19,136,911,314,225,1332,156,342,197,175,57,144,92,382,273,30,65,30,116,461,16,265,15,37,280,65,255,102,9,112,166,555,27,25,252,25,105,307,19,70,47,148,166,233,28,71,5,6,19,6,6,40,35,8
2020-06-22,4086,881,883,2575,1178,8956,213,1658,357,312,504,49,610,3212,569,894,771,2434,326,189,371,563,57,759,284,548,164,567,1025,277,504,560,32,1014,158,738,514,718,352,1127,123,971,946,453,252,1058,19,136,912,315,227,1345,156,337,196,175,59,147,92,386,274,30,65,30,115,464,16,266,17,37,281,66,263,106,9,113,170,555,27,25,252,26,109,310,19,71,47,148,177,234,28,71,5,6,19,6,6,40,35,8
2020-06-23,4211,890,888,2615,1208,9086,215,1673,380,318,515,50,615,3340,575,907,803,2482,330,196,377,587,59,772,287,546,168,579,1038,282,509,570,32,1031,161,742,514,716,357,1185,124,971,969,462,253,1068,19,137,918,322,239,1355,156,343,202,177,61,151,92,392,276,30,67,30,121,471,16,266,16,36,282,68,263,107,9,117,173,557,29,25,256,26,110,321,19,71,49,150,177,233,29,77,5,7,22,6,6,40,35,8
2020-06-24,4333,901,912,2679,1248,9333,224,1703,403,328,536,51,633,3402,593,932,837,2527,332,199,377,626,61,797,295,568,172,602,1076,298,514,600,32,1053,163,755,540,731,378,1185,129,1032,994,475,260,1077,19,138,934,328,242,1369,156,344,206,178,61,159,97,413,284,32,67,31,122,484,16,272,16,37,286,73,269,108,9,119,173,560,31,26,259,26,112,333,19,74,49,154,187,242,29,78,6,8,23,8,6,50,37,8
2020-06-25,4469,910,936,2715,1284,9614,229,1712,419,332,553,51,644,3479,624,947,869,2586,337,208,396,673,64,831,301,578,172,611,1090,308,519,641,32,1065,169,767,540,741,380,1185,130,1042,1009,486,269,1090,19,139,954,335,248,1373,157,348,208,177,62,160,96,418,290,32,67,31,125,492,16,281,18,37,293,76,269,115,9,121,179,561,34,26,262,26,115,341,19,75,50,154,213,246,29,83,7,9,23,8,6,50,43,8
2020-06-26,4668,916,978,2788,1344,9944,243,1724,445,338,581,52,661,3532,672,973,912,2645,341,220,409,717,67,868,309,593,180,638,1129,315,528,660,33,1087,177,771,558,754,384,1185,132,1114,1032,490,274,1116,19,140,983,348,257,1398,157,352,213,179,66,164,100,437,298,32,68,31,128,494,16,284,18,37,299,79,281,119,9,122,194,564,40,26,263,25,121,344,19,79,51,155,221,252,32,89,8,9,23,9,6,50,44,8
2020-06-27,4797,924,1021,2871,1346,10287,249,1740,466,350,598,58,674,3532,707,986,972,2690,352,232,421,750,70,908,326,616,198,650,1139,340,536,686,33,1101,183,779,558,770,403,1185,133,1123,1066,492,284,1137,20,141,1000,358,268,1422,160,358,220,179,74,172,103,444,302,36,68,31,134,502,18,291,18,38,306,84,281,121,9,120,210,567,41,26,266,27,124,349,22,86,52,157,222,256,32,91,8,11,24,9,9,51,43,9
2020-06-28,4838,936,1064,2935,1393,10592,258,1767,482,354,615,65,682,3571,731,1018,1004,2743,357,240,439,810,76,925,332,635,204,660,1163,359,547,720,33,1142,188,786,569,798,437,1185,134,1151,1088,499,298,1149,21,141,1016,398,277,1438,160,363,222,180,77,174,104,451,309,36,72,31,135,513,18,298,19,38,322,84,281,125,9,120,218,570,43,27,277,29,125,357,24,88,52,159,235,273,35,96,8,12,24,9,10,51,43,9
2020-06-29,5001,947,1105,2978,1475,10863,270,1795,499,365,621,67,696,3679,748,1030,1041,2775,361,246,450,840,84,936,338,651,204,679,1183,373,574,759,33,1157,193,788,606,821,461,1185,136,1190,1114,501,305,1155,22,145,1022,411,283,1460,161,367,226,180,80,174,107,464,313,36,73,31,135,517,19,306,19,38,330,87,306,126,9,128,223,576,56,28,280,30,125,366,24,89,52,159,243,276,35,105,9,13,26,9,11,52,43,9
2020-06-30,5178,950,1107,2996,1541,11170,284,1802,522,365,630,68,714,3807,764,1040,1083,2812,371,252,458,897,87,946,345,669,203,696,1222,378,591,780,34,1180,199,798,610,823,469,1236,137,1201,1121,502,309,1174,22,145,1033,419,297,1468,162,368,235,181,83,173,106,470,315,36,73,31,135,521,19,311,21,38,332,91,308,128,10,131,231,576,59,27,282,32,125,371,24,90,54,161,247,278,35,113,10,12,28,9,11,51,43,12
2020-07-01,5379,956,1141,3077,1565,11534,308,1822,546,372,648,70,726,3876,785,1060,1139,2891,383,258,484,923,87,989,357,690,210,709,1235,394,603,811,35,1218,203,807,655,841,478,1236,138,1279,1151,506,317,1206,22,146,1042,434,315,1486,164,371,237,183,83,175,107,482,317,36,73,32,135,535,19,313,21,38,334,93,308,132,10,135,234,578,59,27,282,33,129,379,24,90,54,160,262,290,35,117,11,14,29,10,12,55,43,12
2020-07-02,5590,964,1187,3132,1634,11803,324,1847,574,382,667,75,745,3976,817,1071,1168,2946,388,268,500,982,91,1012,371,715,212,732,1261,411,624,826,45,1266,206,814,667,843,489,1264,142,1311,1179,507,321,1234,22,146,1057,452,324,1509,166,375,245,185,93,183,107,488,326,36,74,36,141,543,19,314,22,38,334,101,317,138,10,137,235,583,63,27,289,34,129,384,25,91,54,160,271,296,35,125,11,13,30,10,12,58,43,13
2020-07-03,5771,975,1237,3185,1641,12233,334,1864,603,391,682,77,767,4015,873,1084,1250,3000,391,283,506,1063,100,1035,376,745,217,758,1284,437,625,887,45,1311,208,825,675,856,502,1320,144,1393,1207,521,334,1251,25,146,1074,469,349,1533,168,379,259,186,100,182,112,496,329,37,74,36,142,553,20,319,23,40,338,105,317,142,12,140,238,586,68,27,288,40,133,397,26,92,54,161,291,306,36,126,12,14,31,10,13,59,44,13
2020-07-04,5810,984,1313,3233,1685,12576,339,1879,628,387,692,83,757,4064,869,1093,1291,3055,389,295,522,1095,101,1056,377,775,218,785,1295,459,646,907,44,1337,210,833,687,858,514,1321,146,1420,1240,523,337,1266,26,149,1099,486,365,1542,169,380,264,188,103,182,114,497,334,37,74,36,144,555,18,321,25,40,340,112,324,148,12,141,257,588,71,27,288,43,135,398,27,98,54,165,296,309,36,127,13,14,31,10,13,58,44,14
2020-07-05,5980,990,1343,3290,1715,12806,345,1897,667,396,698,93,764,4113,890,1100,1325,3094,403,300,530,1118,105,1072,381,813,220,804,1325,468,675,942,44,1355,215,844,703,869,525,1332,149,1452,1274,526,343,1295,30,151,1105,504,375,1561,170,380,267,190,104,184,117,503,334,37,79,37,147,556,20,323,25,41,341,118,328,149,12,143,261,589,74,27,289,44,139,399,27,98,57,171,298,320,36,138,13,16,31,10,17,59,49,15
2020-07-06,6265,994,1368,3353,1786,13111,353,1913,674,402,705,99,786,4176,918,1112,1385,3149,407,323,533,1138,109,1102,388,839,221,822,1368,479,693,980,45,1374,223,854,720,871,541,1429,151,1528,1292,527,347,1316,36,151,1110,522,398,1579,171,382,271,191,108,190,120,516,347,37,85,37,147,565,20,325,26,40,351,124,360,155,12,145,267,593,76,27,291,49,143,399,29,106,60,174,303,325,38,141,16,17,31,10,20,59,51,18
2020-07-07,6416,999,1399,3423,1821,13317,359,1926,698,405,712,104,800,4208,945,1117,1443,3208,415,334,543,1161,110,1114,403,848,225,844,1387,481,711,1018,48,1402,234,850,738,875,552,1429,152,1551,1309,532,358,1330,37,151,1129,534,407,1595,174,391,280,189,110,192,123,525,352,37,89,37,147,570,21,329,26,41,357,134,360,162,11,148,267,592,80,27,293,51,147,406,30,107,60,174,303,326,39,147,19,15,33,10,20,61,51,18
2020-07-08,6605,1001,1424,3450,1862,13489,367,1935,726,411,721,104,837,4277,956,1128,1479,3275,423,341,554,1242,111,1134,413,850,233,858,1420,484,737,1066,51,1440,235,859,789,888,571,1434,157,1579,1319,536,362,1353,38,152,1134,546,423,1620,174,401,292,189,118,191,124,535,352,37,90,37,148,577,22,341,28,43,358,138,378,171,11,152,274,600,82,28,298,52,148,411,31,109,61,175,314,332,37,154,30,15,34,10,23,68,50,19
2020-07-09,6826,1009,1454,3525,1891,13757,372,1942,753,426,744,108,854,4277,985,1149,1547,3361,434,347,594,1304,111,1175,435,892,233,876,1448,531,777,1093,52,1490,236,877,820,901,586,1479,157,1643,1357,548,368,1387,38,154,1144,563,448,1637,174,406,299,189,123,196,125,552,363,37,92,39,149,585,22,346,27,41,364,140,378,176,11,157,284,602,87,29,315,56,155,419,31,113,61,179,330,345,38,157,31,15,34,10,25,69,52,21
2020-07-10,7065,1035,1521,3580,1934,14157,382,1964,765,427,757,116,870,4421,1031,1170,1640,3440,444,360,599,1342,117,1210,441,910,234,890,1475,539,802,1105,58,1521,241,884,883,909,591,1582,163,1712,1388,555,376,1405,41,155,1161,580,463,1646,178,416,310,192,134,200,127,565,370,39,93,41,149,602,23,361,28,42,376,149,391,182,11,163,289,608,97,29,322,55,162,424,34,117,63,181,338,350,37,164,34,15,34,10,28,71,53,23
2020-07-11,7294,1041,1580,3622,1980,14607,399,1980,774,443,771,116,907,4494,1093,1185,1742,3495,454,390,618,1438,121,1228,478,933,242,913,1494,553,845,1142,61,1558,247,931,883,918,602,1620,165,1778,1401,563,392,1443,43,155,1186,601,498,1672,179,422,316,193,139,202,128,574,377,39,95,41,149,607,26,408,35,46,376,156,391,189,11,165,292,617,103,30,322,55,164,430,35,123,62,186,353,356,39,189,38,17,35,10,34,72,55,26
2020-07-12,7490,1052,1640,3675,2044,15024,412,1990,785,443,784,120,920,4563,1108,1190,1811,3604,458,414,635,1451,130,1247,480,961,243,946,1509,563,865,1184,66,1613,252,938,885,927,625,1632,166,1821,1428,563,399,1475,48,156,1206,619,519,1667,179,427,317,196,148,213,130,580,379,39,99,41,150,615,24,425,34,50,377,163,391,194,13,170,294,620,113,29,323,55,168,438,37,127,63,191,365,365,43,198,50,17,35,10,34,71,59,26
2020-07-13,7682,1061,1677,3731,2091,15319,418,2006,805,452,793,128,942,4652,1138,1198,1859,3682,467,433,640,1484,136,1263,504,992,244,963,1523,572,898,1253,80,1633,253,944,951,950,640,1638,170,1864,1460,585,402,1512,52,157,1217,653,528,1672,179,427,319,198,154,223,131,582,388,39,101,42,154,623,25,428,36,51,385,174,413,208,16,171,307,628,118,29,328,56,169,446,37,128,64,191,382,373,43,206,53,18,38,10,34,71,60,30
2020-07-14,7901,1067,1721,3785,2160,15680,436,2021,842,470,804,137,980,4723,1173,1217,1946,3760,480,450,646,1560,144,1277,518,1003,255,978,1575,585,928,1290,88,1686,256,954,973,947,666,1708,174,1909,1492,589,408,1543,58,157,1238,663,544,1696,181,432,332,200,157,237,134,592,402,38,101,43,156,646,32,430,40,54,389,183,415,214,16,172,310,632,124,30,333,57,170,455,39,138,65,192,415,373,39,220,58,18,39,10,31,70,61,31
2020-07-15,8096,1072,1754,3850,2218,15950,454,2039,879,483,815,142,1024,4788,1195,1228,2003,3840,482,473,653,1594,152,1296,533,1015,258,1000,1602,597,957,1327,91,1729,259,974,982,952,686,1731,177,2004,1535,593,417,1580,61,161,1245,685,558,1720,181,439,339,200,163,238,135,604,409,40,101,44,156,650,33,433,39,54,395,186,438,218,16,173,322,640,124,31,337,57,176,457,39,142,67,193,425,375,39,221,62,18,42,10,31,73,63,36
