,Fayette,Harrison,Jefferson,Montgomery,Bourbon,Nelson,Clark,Lyon,Franklin,Kenton,Warren,Christian,Daviess,Henderson,Pulaski,Scott,Unknown,Calloway,Anderson,Madison,Spencer,Allen,Breathitt,Hardin,Jessamine,Oldham,Logan,Martin,McCracken,Menifee,Muhlenberg,Simpson,Grayson,Laurel,McCreary,Wayne,Boone,Hopkins,Mason,Mercer,Union,Webster,Bullitt,Campbell,Larue,Woodford,Boyle,Bracken,Breckinridge,Butler,Carroll,Floyd,Grant,Nicholas,Shelby,Washington,Boyd,Lewis,Taylor,Marion,Marshall,Barren,Edmonson,Graves,Hancock,Henry,Lawrence,Powell,Rockcastle,Russell,Bath,Crittenden,Cumberland,Lincoln,Meade,Pendleton,Caldwell,Clinton,Ohio,Perry,Adair,Carter,Greenup,Johnson,Leslie,Letcher,McLean,Monroe,Pike,Green,Hart,Todd,Ballard,Jackson,Whitley,Knox,Trimble,Fleming,Gallatin,Knott,Rowan,Morgan,Owsley,Trigg,Casey,Garrard,Livingston,Clay,Fulton,Hickman,Carlisle,Metcalfe,Owen,Harlan,Magoffin,Bell,Wolfe,Elliott,Lee,Estill,Robertson
2020-05-09,9,0,117,0,1,0,0,3,0,26,2,3,4,2,2,0,,1,1,1,0,0,0,2,0,0,2,0,2,0,6,2,6,2,0,0,4,25,0,0,0,0,3,9,0,0,0,0,0,6,0,0,3,0,3,0,3,0,0,0,1,0,6,18,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
2020-05-10,9,0,117,0,1,0,0,3,0,26,2,3,4,2,2,0,,1,1,1,0,0,0,2,0,0,2,0,2,0,6,2,6,2,0,0,4,25,0,0,0,0,3,9,0,0,0,0,0,6,0,0,3,0,3,0,3,0,0,0,1,0,6,18,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
2020-05-11,10,0,119,0,1,0,0,3,0,30,2,3,4,3,2,0,,1,1,1,0,1,0,2,0,0,2,0,2,0,6,2,6,2,0,0,5,27,0,0,0,0,4,9,0,0,0,0,0,6,0,0,3,0,3,0,3,0,0,0,1,0,6,18,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
2020-05-12,10,0,123,0,1,0,0,3,0,30,2,3,4,3,2,0,,1,1,1,0,1,0,2,0,0,2,0,2,0,6,2,6,2,0,0,8,28,0,0,0,0,4,9,0,0,0,0,0,6,0,0,3,0,3,0,3,0,0,0,1,0,6,18,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
2020-05-13,10,0,124,0,1,0,0,3,0,30,2,3,4,3,2,0,0,1,1,1,0,1,0,2,0,0,2,0,2,0,6,2,6,2,0,0,8,28,0,0,0,0,4,9,0,0,0,0,0,6,0,0,3,0,3,0,3,0,0,0,1,0,6,18,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
2020-05-14,10,0,126,0,1,0,0,3,0,30,2,3,4,3,2,0,,1,1,1,0,1,0,2,0,0,2,0,2,0,6,2,8,2,0,0,8,28,0,0,0,0,4,10,0,0,0,0,0,6,0,0,3,0,3,0,3,0,0,0,2,0,6,18,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
2020-05-15,12,0,126,0,1,0,0,3,0,30,2,3,4,3,2,0,,1,1,1,0,1,0,2,0,0,2,0,2,0,6,2,8,2,0,0,8,28,0,0,0,0,4,10,0,0,0,0,0,6,0,0,3,0,3,0,3,0,0,0,2,0,6,18,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
2020-05-16,12,0,127,0,1,0,0,3,0,30,2,3,4,3,2,0,,1,1,1,0,2,0,2,0,0,2,0,2,0,7,2,8,2,0,0,8,28,0,0,0,0,4,10,0,0,0,0,0,6,0,0,3,0,3,0,3,0,0,0,2,0,6,18,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
2020-05-17,12,0,127,0,1,0,0,3,0,30,2,3,4,3,2,0,,1,1,1,0,2,0,2,0,0,2,0,2,0,7,2,8,2,0,0,8,28,0,0,0,0,4,10,0,0,0,0,0,6,0,0,3,0,3,0,3,0,0,0,2,0,6,18,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,
2020-05-18,12,0,129,0,1,0,0,3,0,32,3,3,4,3,2,0,,1,1,1,0,2,0,2,0,0,3,0,2,0,7,2,8,2,0,0,10,28,0,0,0,0,4,10,0,0,0,0,0,6,0,0,3,0,3,0,3,0,0,0,2,0,6,18,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,
2020-05-19,12,0,132,0,1,0,0,3,0,32,3,3,6,4,2,0,,1,1,1,0,2,0,2,0,0,3,0,2,0,7,2,8,2,0,0,11,28,0,0,0,0,4,11,0,0,0,0,1,6,0,0,3,0,3,0,3,0,0,0,2,0,9,18,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,
2020-05-20,12,0,140,0,1,0,0,3,0,32,3,3,6,4,2,0,,1,1,1,0,2,0,2,0,1,3,0,2,0,7,2,8,2,0,0,11,28,0,0,0,0,4,11,0,0,0,0,2,6,0,0,3,0,3,0,3,0,0,0,2,0,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,17,0,0,0,0,0,1,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
2020-05-21,13,0,144,0,1,0,0,3,0,32,5,3,6,4,2,0,,1,1,1,0,2,0,2,0,3,3,0,2,0,7,3,8,2,0,0,11,28,0,0,0,0,4,11,0,0,0,0,2,6,0,0,3,0,3,0,3,0,0,0,2,0,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,18,0,0,0,0,0,1,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
2020-05-22,13,0,146,0,1,0,0,3,0,32,5,3,6,4,2,0,,1,1,1,0,2,0,2,0,3,3,0,2,0,7,3,8,2,0,0,11,29,0,0,0,0,4,11,0,0,0,0,2,6,0,0,3,0,4,0,3,0,0,0,2,1,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,18,0,0,0,0,0,1,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
2020-05-23,13,0,147,0,1,0,0,3,0,32,5,3,6,4,2,0,,1,1,1,0,2,0,2,0,3,3,0,2,0,7,3,8,2,0,0,11,29,0,0,0,0,4,11,0,0,0,0,2,6,0,0,3,0,4,0,3,0,0,0,2,1,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,18,0,0,0,0,0,1,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
2020-05-24,13,0,147,0,1,0,0,3,0,32,5,3,6,4,2,0,,1,1,1,0,2,0,2,0,3,3,0,2,0,7,3,8,2,0,0,11,29,0,0,0,0,4,11,0,0,0,0,2,6,0,0,3,0,4,0,3,0,0,0,2,1,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,18,0,0,0,0,0,1,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
2020-05-25,13,0,152,0,1,0,0,3,0,32,5,3,6,4,2,0,,1,1,1,0,2,0,2,0,3,3,0,2,0,7,3,8,2,0,0,11,29,0,0,0,0,4,11,0,0,0,0,2,6,0,0,3,0,4,0,3,0,0,0,2,1,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
2020-05-26,13,0,154,0,1,0,0,3,0,32,5,3,6,4,2,0,,1,1,1,0,3,0,2,0,3,3,0,2,0,7,3,8,2,0,0,11,29,0,0,0,0,4,11,0,0,0,0,2,6,0,0,3,0,4,0,3,0,0,0,2,1,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
2020-05-27,13,0,157,0,1,0,0,3,0,33,5,3,6,4,2,0,,1,1,1,0,3,0,2,0,4,3,0,2,0,7,3,8,2,0,0,17,30,0,0,0,0,4,11,0,0,0,0,2,6,0,0,4,0,4,0,3,0,0,0,2,1,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
2020-05-28,13,0,159,0,1,0,0,3,0,33,6,3,6,4,2,0,,1,1,1,0,3,0,2,0,4,3,0,2,0,7,3,8,2,0,0,17,30,0,0,0,0,4,11,0,0,0,0,2,7,0,0,4,0,4,0,3,0,0,0,2,1,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-29,13,0,159,0,1,0,0,3,0,33,6,3,6,4,2,0,,1,1,1,0,3,0,2,0,5,4,0,2,0,7,3,8,2,0,0,17,30,0,0,0,0,4,11,0,0,0,0,2,13,0,0,4,0,4,0,3,0,0,0,2,1,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
2020-05-30,13,0,161,0,1,1,0,3,0,33,6,3,6,4,2,0,,1,1,1,0,3,0,2,0,5,4,0,2,0,7,3,8,2,0,0,17,31,0,0,0,0,4,11,0,0,0,0,2,13,0,0,4,0,4,0,3,0,1,0,2,1,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
2020-05-31,13,0,161,0,1,1,0,3,0,33,6,3,6,4,2,0,,1,1,1,0,3,0,2,0,5,4,0,2,0,7,3,8,2,0,0,17,31,0,0,0,0,4,11,0,0,0,0,2,13,0,0,4,0,4,0,3,0,1,0,2,1,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
2020-06-01,13,0,161,0,1,1,0,3,0,34,6,3,6,4,2,0,,1,1,1,0,3,0,2,0,5,4,0,2,0,7,3,9,2,0,0,17,31,0,0,0,0,4,12,0,0,0,0,2,13,0,0,4,0,4,0,3,0,1,0,2,1,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
2020-06-02,13,0,164,0,1,1,0,3,0,34,7,3,6,4,2,0,,1,1,1,0,3,0,2,0,5,4,0,2,0,8,3,9,2,0,0,17,31,0,0,0,0,4,12,0,0,0,0,2,13,0,0,4,0,4,0,3,0,1,0,2,1,9,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,
2020-06-03,13,0,164,0,1,1,0,3,0,35,7,3,6,4,2,0,,1,1,1,0,3,0,2,0,5,4,0,2,0,8,3,9,2,0,0,18,32,0,0,0,0,4,12,0,0,0,0,2,13,0,0,4,0,5,0,3,0,1,0,2,1,11,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,
2020-06-04,13,0,172,0,1,1,0,3,1,35,7,3,6,4,2,0,,1,1,1,0,3,0,2,0,5,4,0,2,0,8,3,10,2,0,0,18,32,0,0,0,0,4,12,0,0,0,0,2,13,0,0,4,0,5,0,3,0,1,0,2,1,11,19,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-05,14,0,174,0,1,1,0,3,2,35,7,3,7,4,2,0,,1,1,1,0,3,0,2,0,5,5,0,2,0,8,3,10,2,0,0,18,32,0,0,0,0,4,12,0,0,0,0,2,13,0,0,4,0,5,0,3,0,1,0,2,1,11,20,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-06,14,0,177,0,1,1,0,3,2,35,7,3,7,4,2,0,,1,1,1,0,3,0,2,0,5,5,0,2,0,8,3,10,2,0,0,18,32,0,0,0,0,4,12,0,0,0,0,2,13,0,0,4,0,5,0,3,0,1,0,2,1,11,20,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-07,14,0,177,0,1,1,0,3,2,35,7,3,7,4,2,0,,1,1,1,0,4,0,2,0,5,5,0,2,0,8,3,10,2,0,0,18,32,0,0,0,0,4,12,0,0,0,0,2,13,0,0,4,0,5,0,3,0,1,0,2,1,11,20,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-08,14,0,179,0,1,1,0,3,2,35,7,3,8,4,2,0,,1,1,1,0,4,0,4,0,5,6,0,2,0,8,3,10,2,0,0,18,32,0,0,0,0,4,12,0,0,0,0,2,13,0,0,4,0,5,0,3,0,1,0,2,1,11,20,0,0,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-09,14,0,179,0,1,1,0,3,2,35,8,3,8,4,2,0,,1,1,1,0,4,0,4,0,5,6,0,3,0,8,3,10,2,0,0,18,32,0,0,0,0,4,12,1,0,0,0,2,13,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,1,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-10,14,0,180,0,1,1,0,3,2,35,8,3,8,4,2,0,,1,1,1,0,4,0,4,0,5,8,0,3,0,8,4,10,2,0,0,18,32,0,0,0,0,4,12,1,0,0,0,2,13,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,1,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-11,15,0,189,0,1,1,0,3,2,37,8,3,8,4,2,0,,1,1,1,0,4,0,4,0,5,8,0,3,0,8,3,10,2,0,0,21,32,0,0,0,0,4,12,1,0,0,0,2,13,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,1,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-12,17,0,199,0,1,1,0,3,2,37,8,3,8,4,2,0,,1,1,1,0,4,0,4,0,5,8,0,3,0,8,3,10,2,0,0,21,32,0,0,0,0,4,12,1,0,0,0,2,13,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,1,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-13,17,0,199,0,1,1,0,3,2,37,8,3,8,4,2,0,,1,1,1,0,4,0,4,0,6,8,0,3,0,8,3,11,2,0,0,21,32,0,0,0,0,4,12,1,0,0,0,2,13,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,1,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-14,17,0,199,0,1,1,0,3,2,37,8,3,8,4,2,0,,1,1,1,0,4,0,4,0,6,8,0,3,0,8,3,11,2,0,0,21,32,0,0,0,0,4,12,1,0,0,0,2,13,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,1,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-15,20,0,188,0,1,1,0,3,2,37,10,3,8,4,2,0,,1,1,1,0,4,0,5,0,6,9,0,3,0,8,3,11,2,0,0,21,32,0,0,0,0,4,12,1,0,0,0,2,13,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-16,20,0,191,0,1,1,0,3,2,37,10,3,8,4,2,0,,1,1,1,0,4,0,5,0,6,9,0,3,0,8,3,11,2,0,0,23,33,0,0,0,0,4,12,1,0,0,0,2,13,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-17,20,0,194,0,1,1,0,3,2,37,10,3,8,4,2,0,,1,1,1,0,4,0,5,0,6,10,0,3,0,8,3,11,2,0,0,23,33,0,0,0,0,4,12,1,0,0,0,2,13,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-18,21,0,196,0,1,1,0,3,2,37,10,3,8,4,2,0,,1,1,1,0,4,0,5,0,6,10,0,3,0,8,3,10,2,0,0,23,33,0,0,0,0,5,12,1,0,0,0,2,13,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,0,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,
2020-06-19,21,0,196,0,1,1,0,3,3,37,10,3,8,4,2,0,,1,1,1,0,4,0,5,0,6,10,0,3,0,8,3,10,2,0,0,23,34,0,0,0,0,4,12,1,0,0,0,2,13,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,0,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0,0,0,0,
2020-06-20,21,0,196,0,1,1,0,3,3,37,10,3,8,4,2,0,,1,1,1,0,4,0,5,0,6,10,0,3,0,8,3,10,2,0,0,23,34,0,0,0,0,4,12,1,0,0,0,2,13,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,0,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0,0,0,0,
2020-06-21,21,0,196,0,1,1,0,3,3,37,10,3,8,4,2,0,,1,1,1,0,5,0,5,0,6,10,0,3,0,8,3,10,2,0,0,23,34,0,0,0,0,4,12,1,0,0,0,2,14,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,0,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0,0,0,0,
2020-06-22,21,0,196,0,1,1,0,3,3,37,11,3,8,4,2,0,,1,1,1,0,5,0,5,0,6,14,0,3,0,8,3,10,2,0,0,23,34,0,0,0,0,4,12,1,0,0,0,2,14,0,0,4,0,6,0,3,0,1,0,2,2,11,20,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,0,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0,0,0,0,
2020-06-23,22,0,198,0,1,1,4,3,3,37,11,3,8,4,2,0,,1,1,1,0,5,0,5,0,6,14,0,3,0,8,3,10,2,0,0,23,34,0,0,0,0,4,12,1,0,0,0,2,14,0,0,4,0,7,0,3,0,1,0,2,2,11,21,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,0,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,
2020-06-24,22,0,199,0,1,1,4,3,3,37,11,3,8,4,2,0,,1,1,1,0,5,0,5,0,6,14,0,3,0,8,3,10,3,0,0,23,34,0,0,0,0,4,12,1,0,0,0,2,14,0,0,4,0,7,0,3,0,1,0,2,2,11,21,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,0,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,
2020-06-25,23,0,201,0,1,1,4,3,3,37,12,4,8,4,2,0,,1,1,1,0,5,0,5,0,6,14,0,3,0,8,3,10,3,0,0,23,34,0,0,0,0,4,12,1,0,0,0,2,14,0,0,4,0,10,0,3,0,1,0,2,2,11,21,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,0,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,
2020-06-26,24,0,201,0,1,1,5,3,3,37,14,4,8,4,2,0,,1,1,1,0,6,0,5,0,6,14,0,3,0,8,3,10,3,0,0,23,34,0,0,0,0,4,12,1,0,0,0,2,14,0,0,4,0,10,0,3,0,1,0,2,2,11,21,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,1,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,
2020-06-27,24,0,201,0,1,1,5,3,3,37,14,4,8,4,2,0,,1,1,1,0,6,0,5,0,6,14,0,3,0,8,3,10,3,0,0,23,34,0,0,0,0,4,12,1,0,0,0,2,14,0,0,4,0,10,0,3,0,1,0,2,2,11,21,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,1,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,
2020-06-28,24,0,201,0,1,1,5,3,4,37,14,4,8,4,2,0,,1,1,1,0,6,0,5,0,6,14,0,3,0,8,3,10,3,0,0,23,34,0,0,0,0,4,12,1,0,0,0,2,14,0,0,4,0,11,0,3,0,1,0,2,2,11,21,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,1,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,
2020-06-29,27,0,203,0,1,1,5,3,4,37,14,4,8,4,2,0,,1,1,1,0,7,0,5,0,6,14,0,3,0,8,3,10,3,0,0,23,34,0,0,0,0,4,13,1,0,0,0,2,14,0,0,4,0,11,0,3,0,1,0,2,2,11,21,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,1,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,
2020-06-30,28,0,205,0,1,1,5,3,4,37,14,4,8,4,2,0,,1,1,1,0,7,0,6,0,6,14,0,3,0,8,3,10,3,0,0,23,34,0,0,0,0,4,13,1,0,0,0,2,14,0,0,4,0,11,0,3,0,1,0,2,2,11,21,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,1,2,1,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,
2020-07-01,29,0,209,0,1,1,5,3,4,37,14,4,8,4,2,0,,1,1,1,0,7,0,6,0,7,15,0,3,0,8,3,10,3,0,0,23,34,0,0,0,0,4,13,1,0,0,0,2,14,0,0,4,0,12,0,3,0,1,0,2,2,11,21,0,2,0,0,0,4,1,1,0,1,2,0,0,0,0,1,19,0,0,0,0,0,0,1,2,1,0,0,0,14,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,1,2,0,2,0,0,0,0,0,0,0
