,Hillsborough,Manatee,Santa Rosa,Broward,Lee,Charlotte,Okaloosa,Volusia,Alachua,Collier,Nassau,Pasco,Pinellas,Miami-Dade,St. Johns,Clay,Duval,Palm Beach,Sarasota,Seminole,Orange,Osceola,Baker,Citrus,Escambia,Lake,Brevard,Polk,Leon,Sumter,Walton,Hernando,Indian River,Jackson,Martin,Monroe,Bay,Highlands,Marion,Putnam,St. Lucie,Bradford,Columbia,DeSoto,Flagler,Unknown,Gadsden,Washington,Levy,Suwannee,Hendry,Glades,Wakulla,Holmes,Calhoun,Union,Gulf,Hardee,Madison,Okeechobee,Franklin,Dixie,Jefferson,Hamilton,Gilchrist,Taylor,Lafayette,Liberty
2020-06-11,96,114,9,351,128,72,6,46,9,59,1,15,101,798,6,32,57,407,89,12,45,21,4,12,37,15,13,73,8,17,9,5,11,1,16,4,4,9,8,6,33,2,2,10,4,0,4,8,1,18,19,1,1,0,4,1,0,0,3,0,0,3,4,2,0,0,0,1
2020-06-12,99,114,9,350,128,72,6,46,10,59,1,15,102,809,6,32,57,416,89,12,45,21,4,12,37,15,13,74,8,17,9,5,11,1,17,4,4,9,8,6,33,2,2,10,5,0,4,9,1,18,19,1,1,0,5,1,0,0,3,0,0,3,4,2,0,0,0,1
2020-06-13,99,115,9,357,131,73,6,47,10,60,1,15,102,822,6,32,57,425,91,13,45,21,4,12,38,16,15,75,8,17,9,5,11,1,18,4,4,9,8,6,35,2,2,10,5,0,4,9,1,18,20,1,1,0,5,1,0,0,3,0,0,3,4,2,0,0,0,1
2020-06-14,99,115,9,357,132,73,6,47,10,60,1,15,102,825,6,32,57,426,91,13,45,21,4,12,38,16,15,75,8,17,9,5,11,1,18,4,4,9,8,6,36,2,2,10,5,0,4,9,1,18,20,1,1,0,5,1,0,0,3,0,0,3,4,2,0,0,0,1
2020-06-15,99,115,9,358,132,73,6,48,10,60,1,15,102,826,6,32,57,429,91,13,45,21,4,12,38,16,15,75,8,17,9,5,12,1,18,4,4,9,8,6,36,2,2,10,5,0,4,9,1,18,20,1,1,0,5,1,0,0,3,0,0,3,4,2,0,0,0,1
2020-06-16,103,116,9,358,136,73,6,49,10,60,1,16,107,847,6,32,59,438,92,13,46,21,4,12,38,16,16,75,8,17,9,5,12,1,18,4,4,9,8,6,38,2,2,10,5,0,5,9,1,18,20,1,1,0,5,1,0,1,3,0,0,3,4,2,0,0,0,1
2020-06-17,104,117,9,360,137,73,6,50,10,60,1,16,110,850,6,32,59,444,92,13,47,22,4,12,38,16,16,75,8,17,9,5,12,2,18,4,4,9,8,6,40,2,3,10,5,0,5,9,1,18,21,1,1,0,5,1,0,1,3,0,0,3,4,2,0,0,0,1
2020-06-18,105,122,9,365,138,74,6,51,11,61,1,16,112,859,7,32,60,450,92,14,47,22,4,12,40,19,16,76,8,17,9,5,12,2,19,4,4,9,8,6,40,2,3,10,5,0,5,9,1,18,21,1,1,0,5,1,0,1,3,0,0,3,4,2,0,0,0,1
2020-06-19,109,124,9,367,139,75,6,53,11,61,1,16,113,864,7,32,60,464,92,14,47,23,4,12,41,19,16,77,8,17,9,5,13,2,19,4,4,9,10,6,40,2,3,10,5,0,6,11,1,18,22,1,1,0,5,2,0,1,3,0,0,3,4,2,0,0,0,1
2020-06-20,114,126,9,370,143,75,6,53,11,64,1,17,114,874,7,32,60,468,94,14,47,23,4,12,41,19,16,78,8,17,9,5,14,2,20,4,4,9,10,6,41,2,3,10,5,0,6,11,1,18,22,1,1,0,6,2,0,1,3,0,0,3,4,2,0,0,0,1
2020-06-21,114,126,9,373,143,75,6,53,11,64,1,17,115,884,7,32,60,468,94,15,47,23,4,12,41,19,16,78,8,17,9,5,15,2,20,4,4,10,10,6,41,2,3,10,5,0,6,11,1,18,22,1,1,0,6,2,0,1,3,0,0,3,4,2,0,0,0,1
2020-06-22,115,126,9,373,149,75,6,53,11,64,1,17,117,884,7,32,60,468,94,16,48,23,4,12,41,20,16,78,8,17,9,5,15,2,20,4,4,10,10,6,41,2,3,10,5,0,6,11,1,18,22,1,1,0,6,2,0,1,3,0,0,3,4,2,0,0,0,1
2020-06-23,119,127,9,377,149,75,6,53,11,65,1,17,129,902,7,33,62,476,95,16,50,23,4,12,43,21,17,78,8,17,9,5,15,2,22,4,4,10,10,6,42,2,3,10,5,0,6,11,1,19,24,1,1,0,6,2,0,2,3,0,0,3,4,2,0,0,0,1
2020-06-24,121,127,9,378,148,76,6,53,11,67,1,17,132,926,7,33,62,482,95,16,52,24,4,12,43,21,17,80,8,17,9,5,15,2,22,4,4,10,10,6,43,2,3,10,5,0,6,11,1,18,24,1,1,0,6,2,0,2,3,0,0,3,4,2,0,0,0,1
2020-06-25,127,128,9,379,149,76,6,53,11,70,1,17,137,935,7,33,64,486,96,16,54,24,4,12,43,21,17,84,8,17,9,5,16,2,23,4,4,11,10,6,45,2,3,10,5,0,6,11,1,19,24,1,1,0,6,2,0,2,3,0,0,4,4,2,0,0,0,1
2020-06-26,132,128,9,381,152,76,6,53,12,70,1,17,141,946,7,34,64,490,96,16,55,24,4,12,44,22,17,87,8,17,9,5,16,2,23,4,4,11,10,6,45,2,3,10,5,0,6,12,1,19,24,1,1,0,6,2,0,3,3,0,0,4,4,2,0,0,0,1
2020-06-27,132,129,9,382,152,76,6,54,12,70,1,17,149,947,7,34,64,492,96,16,55,24,4,12,44,22,17,92,8,17,9,5,16,2,25,4,4,11,10,6,45,2,3,10,5,0,7,12,1,20,25,1,1,0,6,2,0,3,3,0,0,4,4,2,0,0,0,1
2020-06-28,132,130,9,382,156,76,6,54,12,71,1,17,154,953,7,34,64,503,96,16,55,24,4,12,44,22,17,93,8,17,9,5,16,2,25,4,4,11,10,6,45,2,3,10,5,0,7,12,1,20,25,1,1,0,6,2,0,3,3,0,0,4,4,2,0,0,0,1
2020-06-29,135,130,9,382,156,76,6,56,12,71,1,17,154,975,7,34,64,503,96,16,55,24,4,13,44,22,17,93,8,17,9,5,16,2,25,4,4,11,10,6,45,2,3,10,5,0,7,12,1,20,25,1,1,0,6,2,0,3,3,0,0,4,4,2,0,0,0,1
2020-06-30,138,130,9,383,158,76,6,57,12,74,1,19,166,991,7,34,64,510,97,16,57,24,4,13,45,22,17,98,8,17,9,5,16,2,25,4,4,11,10,6,47,2,3,10,5,0,7,12,1,20,25,1,1,0,6,2,0,3,3,0,0,4,4,2,0,0,0,1
2020-07-01,140,129,9,385,159,76,7,58,12,81,1,21,172,1000,7,34,67,512,97,17,57,25,4,13,44,22,17,102,8,17,9,5,16,2,25,4,5,11,10,6,48,2,3,10,5,0,7,13,1,21,25,1,1,0,6,2,0,3,3,0,0,4,4,2,0,1,0,1
2020-07-02,145,130,9,394,161,76,8,58,12,82,1,22,180,1018,8,34,68,523,98,17,58,26,4,13,45,23,17,102,8,17,9,5,16,2,26,5,5,11,10,6,49,2,3,10,5,0,7,13,1,21,25,1,1,0,6,2,0,3,3,0,0,4,4,2,0,1,0,1
2020-07-03,148,131,9,406,162,76,8,58,12,85,1,23,183,1034,8,34,68,536,98,20,58,25,4,13,46,23,18,105,8,17,9,5,16,2,28,5,5,11,12,6,50,2,3,10,5,0,7,13,1,21,27,1,1,0,6,2,0,3,3,0,0,4,4,2,0,1,0,1
2020-07-04,150,131,9,409,162,76,8,58,12,85,1,23,184,1038,8,34,68,541,98,20,58,26,4,13,47,23,19,105,8,17,9,5,16,2,28,5,5,11,12,6,50,2,3,10,5,0,7,13,1,21,27,1,1,0,6,2,0,3,3,0,0,4,4,2,0,1,0,1
2020-07-05,150,131,9,412,165,76,8,58,12,85,1,24,198,1043,8,34,68,542,98,20,58,27,4,13,47,23,19,105,8,17,9,5,17,2,28,5,5,11,12,6,50,2,3,10,5,0,7,13,1,21,27,1,1,0,6,2,0,3,3,0,0,4,4,2,0,1,0,1
2020-07-06,158,132,9,414,167,77,8,58,12,85,1,26,199,1051,8,34,68,543,98,20,60,29,4,13,47,23,19,114,8,17,9,6,17,2,29,5,5,12,12,6,53,2,4,10,5,0,7,13,1,21,27,1,1,0,6,2,0,3,4,0,0,4,4,2,0,1,0,1
2020-07-07,163,135,9,418,172,77,9,59,12,85,2,26,206,1057,8,34,70,563,98,20,60,29,4,13,48,25,20,115,8,17,9,6,17,2,31,5,5,12,12,6,54,2,4,10,5,0,7,13,1,21,27,1,1,0,6,2,0,3,4,0,0,4,4,2,0,1,0,1
2020-07-08,163,135,10,419,171,77,9,62,12,85,2,26,209,1068,9,34,70,569,98,20,62,30,4,13,51,25,20,122,8,18,9,6,17,2,34,6,5,12,12,6,59,2,4,10,5,0,7,13,1,21,27,1,1,0,6,2,0,3,4,0,0,4,4,2,0,1,0,1
2020-07-09,182,138,10,427,176,77,10,67,12,85,2,27,221,1092,9,34,74,578,100,21,68,31,4,13,52,26,26,127,8,18,9,6,18,2,36,6,5,12,12,7,59,2,4,11,5,0,7,13,1,21,27,1,1,0,7,2,0,3,4,0,0,4,4,2,0,1,0,1
2020-07-10,186,138,10,438,179,78,10,72,12,91,2,27,223,1118,10,35,74,586,100,21,77,31,4,13,53,26,27,129,8,18,9,6,20,2,38,6,5,13,15,7,60,2,4,11,5,0,7,13,2,21,28,1,1,0,7,2,0,4,4,0,0,4,4,2,0,1,0,1
2020-07-11,187,138,11,455,186,78,10,77,12,94,2,28,229,1132,12,36,76,594,100,23,79,31,4,14,53,27,28,138,8,18,9,7,20,2,40,6,8,13,15,7,61,2,4,11,5,0,8,13,2,22,28,1,1,0,7,2,0,4,4,2,0,4,4,2,0,1,0,1
2020-07-12,188,138,11,464,187,79,10,77,12,94,2,28,229,1139,12,36,81,606,100,24,79,31,4,14,53,27,29,140,8,18,9,8,20,2,42,6,8,13,15,7,62,2,4,11,5,0,8,13,2,22,28,1,1,1,7,2,0,4,4,2,0,4,4,2,0,1,0,1
2020-07-13,188,140,11,464,188,79,10,78,12,94,2,29,236,1143,12,36,84,611,100,24,82,31,4,15,54,27,29,141,8,18,10,8,21,2,42,6,8,13,15,7,64,2,4,11,5,0,8,13,2,22,29,1,1,1,7,2,0,4,4,2,0,4,4,2,0,1,0,1
2020-07-14,189,140,11,464,203,79,10,78,12,96,3,34,262,1175,12,39,87,624,100,25,84,37,4,16,54,27,34,151,10,18,10,10,22,2,42,6,8,13,15,7,64,2,4,11,5,0,8,13,2,22,30,1,1,1,7,2,0,4,4,2,0,4,4,2,0,1,0,1
2020-07-15,192,139,11,464,206,80,10,79,12,99,3,36,278,1202,13,42,89,634,100,28,93,37,4,17,55,28,40,155,10,18,10,10,22,5,43,6,8,13,17,7,70,2,4,12,6,0,9,13,2,23,30,1,1,1,7,2,0,4,4,2,0,4,4,2,0,1,0,1
2020-07-16,232,143,12,464,206,80,12,79,12,100,3,40,295,1246,14,42,89,638,100,31,101,37,4,17,56,34,44,159,10,19,10,13,22,6,46,6,8,13,18,7,72,2,4,13,7,0,9,13,2,22,30,1,1,1,7,2,0,4,4,2,0,4,4,2,0,1,0,1
2020-07-17,233,143,13,477,232,80,12,79,12,104,3,40,300,1270,15,42,93,659,100,33,102,38,4,17,56,36,46,162,10,19,11,13,24,7,47,6,8,15,19,8,78,2,4,13,7,0,9,13,3,22,30,1,1,1,7,2,0,4,4,2,0,4,4,2,0,2,0,1
2020-07-18,234,143,13,488,232,80,12,80,12,105,4,42,310,1274,16,42,93,666,100,41,116,38,4,17,57,35,49,174,10,20,11,13,24,10,48,6,8,15,27,8,79,2,4,13,7,0,10,13,2,22,30,1,1,1,7,2,0,4,4,2,0,4,4,2,0,2,0,1
2020-07-19,235,143,15,493,232,81,15,82,13,107,4,44,314,1302,16,42,94,679,106,43,119,38,4,17,58,35,50,174,10,21,11,13,25,10,48,6,9,15,29,8,80,2,5,13,7,0,10,13,2,22,30,1,1,1,7,3,0,4,4,2,0,4,4,2,0,2,0,2
2020-07-20,243,144,15,512,232,82,15,85,14,107,4,56,323,1309,16,43,98,685,107,45,118,38,4,17,61,36,50,176,11,21,11,14,25,12,51,6,9,15,30,8,81,2,5,13,7,0,10,13,2,22,30,1,1,1,7,3,0,4,4,2,0,4,5,2,0,2,0,2
2020-07-21,244,149,17,517,244,82,16,86,14,109,5,58,334,1325,16,43,105,701,108,46,123,43,4,17,62,36,53,186,11,22,11,14,27,15,54,6,11,16,33,8,83,2,5,14,7,0,12,13,2,26,31,2,1,1,7,3,0,4,4,2,0,4,5,2,0,2,0,2
2020-07-22,260,149,18,529,245,82,16,89,15,114,7,59,342,1342,17,44,108,709,109,51,137,43,4,18,63,36,58,200,13,21,11,16,28,15,54,6,13,16,35,11,87,2,6,14,7,0,12,13,2,26,32,2,1,1,7,3,0,4,4,2,1,4,5,2,0,2,0,2
2020-07-23,278,152,19,536,247,82,16,92,16,114,7,65,364,1354,17,45,113,727,110,56,155,49,4,18,73,37,60,203,13,21,11,19,31,17,58,6,14,16,38,12,94,2,7,14,8,0,12,13,2,27,32,2,1,1,7,3,0,4,5,2,1,4,5,2,0,2,0,2
2020-07-24,280,153,19,546,252,82,16,96,16,117,7,65,367,1370,18,47,122,744,113,60,163,51,4,20,76,38,64,215,13,24,11,20,31,17,58,6,14,22,43,13,95,3,10,14,8,0,12,13,2,27,32,3,1,1,7,3,0,4,5,2,1,4,5,2,0,3,0,2
2020-07-25,280,154,19,580,258,82,20,97,18,117,8,66,372,1379,19,47,138,752,113,65,172,51,4,20,76,38,64,216,13,25,11,21,33,18,63,6,15,22,48,13,96,3,10,14,8,0,13,13,2,27,32,3,1,1,7,4,0,4,6,2,1,4,5,2,0,3,0,2
2020-07-26,295,154,19,605,258,82,20,99,20,117,8,69,373,1388,19,47,139,755,113,66,172,51,4,20,80,39,64,217,13,25,12,22,35,18,64,6,15,22,49,13,97,3,10,14,8,0,13,13,2,27,33,3,1,1,7,4,0,5,6,2,1,4,5,2,0,3,0,2
2020-07-27,298,156,19,607,259,84,20,100,20,118,8,68,378,1404,21,47,143,758,115,68,173,53,4,20,82,48,65,220,14,27,12,22,35,19,65,6,15,22,50,13,103,3,10,14,8,0,13,13,2,27,34,3,1,1,7,4,0,5,6,2,1,4,5,2,1,3,0,2
2020-07-28,310,158,22,607,272,84,20,103,20,120,8,68,395,1425,22,47,146,779,115,71,178,55,4,20,85,49,85,236,14,27,12,23,38,26,68,6,18,24,51,15,109,3,10,14,10,0,13,13,2,32,34,3,2,1,7,4,0,6,6,2,1,4,5,3,1,3,0,2
2020-07-29,323,173,22,638,279,85,22,107,20,120,8,68,400,1455,23,47,149,795,116,72,202,61,4,23,88,50,95,251,14,27,12,26,38,26,73,6,19,25,55,15,114,3,10,14,10,0,14,13,2,32,34,3,2,1,7,4,0,7,6,3,1,4,5,3,2,3,1,2
2020-07-30,331,176,22,676,286,85,24,109,20,121,10,94,418,1515,24,47,152,806,119,72,211,64,4,26,92,51,108,262,14,27,12,29,41,28,73,6,21,26,56,15,118,3,10,14,10,0,17,13,3,32,35,3,2,2,7,4,1,7,7,2,1,4,5,3,3,3,1,2
2020-07-31,335,182,22,709,295,86,28,112,21,122,10,96,432,1611,26,48,153,815,120,82,215,71,4,27,95,51,114,268,14,30,13,32,45,31,75,8,21,26,60,15,120,3,10,14,10,0,18,14,3,32,36,3,3,2,7,4,1,7,7,6,1,4,5,3,3,3,1,2
2020-08-01,341,185,24,742,300,89,30,113,21,124,10,96,437,1647,28,48,157,833,121,84,231,79,4,29,97,51,115,269,14,32,13,33,48,32,75,9,21,29,61,16,125,4,10,15,10,0,19,14,3,32,36,3,4,2,7,4,2,7,7,6,2,4,5,3,3,3,1,2
2020-08-02,347,186,24,745,300,89,30,115,23,124,10,97,439,1669,29,48,158,833,121,87,233,80,4,30,97,51,117,271,14,32,13,33,48,33,78,11,21,29,61,19,124,4,10,15,10,0,20,14,3,32,37,3,4,2,7,4,2,7,7,6,2,4,5,3,3,3,1,2
2020-08-03,348,187,24,748,300,89,30,116,23,124,11,99,442,1694,29,48,160,845,121,88,238,81,4,30,97,51,117,271,15,35,13,33,48,33,77,11,22,29,64,19,125,4,11,15,11,0,20,14,3,36,37,3,4,2,7,4,2,7,8,6,2,4,5,3,3,3,1,2
2020-08-04,369,187,30,765,312,89,34,118,25,129,11,101,460,1724,30,49,162,861,128,89,240,88,4,34,101,52,123,286,15,38,14,37,50,33,80,13,37,30,76,20,130,4,13,16,13,0,21,15,4,37,37,3,4,2,7,4,2,7,8,6,2,4,5,3,3,4,1,2
2020-08-05,377,188,32,783,317,89,34,121,25,129,11,104,467,1775,31,49,164,882,129,105,249,94,4,34,107,59,132,298,21,40,14,38,50,35,84,13,45,30,76,22,141,4,13,16,13,0,21,14,4,38,37,3,4,2,7,4,2,7,8,6,2,4,5,4,3,4,1,2
2020-08-06,378,189,34,782,323,89,35,124,25,130,11,104,469,1784,33,50,165,892,130,109,274,96,4,36,111,60,134,304,23,40,15,42,51,36,87,13,45,34,83,23,148,4,13,16,13,0,21,14,4,38,37,3,4,2,7,4,2,7,8,7,2,4,5,4,3,4,1,4
2020-08-07,386,189,36,782,329,90,38,126,26,131,11,122,481,1809,34,50,177,919,130,110,286,100,4,36,115,61,140,304,24,41,15,43,52,37,91,13,45,36,86,25,160,4,14,16,13,0,21,14,4,40,37,3,4,2,7,4,2,7,8,9,2,4,5,4,3,4,1,4
2020-08-08,388,191,37,789,334,91,41,131,26,133,11,127,497,1838,34,51,188,929,138,118,296,104,4,36,120,67,142,312,24,41,15,47,55,37,92,13,51,37,89,26,163,4,15,16,13,0,21,14,4,43,38,3,4,2,7,5,2,7,8,10,2,4,5,4,3,4,1,6
2020-08-09,388,192,37,803,334,91,41,135,26,136,11,128,500,1865,34,51,188,931,139,119,297,104,4,36,120,68,151,312,24,41,15,47,56,38,94,13,51,37,89,26,166,4,15,16,13,0,21,14,4,43,38,3,4,2,7,5,2,7,8,12,2,4,5,4,3,4,1,6
2020-08-10,388,227,38,821,334,91,41,135,26,136,11,129,500,1874,36,51,189,936,147,119,297,104,4,36,120,68,151,314,25,41,15,48,56,38,94,13,51,37,89,27,166,4,15,16,13,0,21,14,5,44,38,3,4,2,7,5,2,7,8,12,2,4,5,4,5,5,2,6
2020-08-11,395,234,40,856,351,94,45,140,26,143,11,131,513,1909,36,52,198,940,162,130,314,106,4,37,131,68,157,326,26,42,16,50,57,41,99,13,52,37,102,27,180,4,16,18,13,0,21,14,5,44,38,3,5,3,8,5,2,7,8,12,2,4,5,4,6,5,2,7
2020-08-12,426,242,41,859,362,96,49,146,26,146,11,136,522,1939,39,53,210,954,166,137,324,107,4,38,137,74,160,334,26,44,18,53,57,43,100,13,52,37,104,28,183,4,20,18,13,0,21,14,5,45,38,3,5,4,8,5,2,8,8,12,2,4,5,4,6,5,2,7
2020-08-13,427,242,44,883,368,97,49,151,26,148,11,141,536,1954,42,61,212,964,167,138,329,107,4,38,141,75,163,343,26,44,18,53,58,46,101,13,52,40,108,29,188,4,21,18,13,0,26,14,5,45,38,3,5,4,8,5,2,8,9,12,2,4,5,4,6,5,2,7
2020-08-14,458,245,45,914,371,97,50,151,27,151,11,145,541,1999,42,61,214,976,174,143,334,109,4,38,147,79,168,353,26,44,18,56,62,47,104,13,61,40,111,30,195,4,24,19,14,0,26,14,5,46,38,3,5,4,8,5,4,8,10,12,3,4,5,4,7,5,2,7
2020-08-15,460,245,47,940,375,100,50,163,28,151,13,149,544,2047,44,65,221,989,173,145,350,118,4,40,150,82,174,358,27,44,18,60,65,51,104,13,64,41,113,31,196,4,26,20,14,0,28,14,5,46,39,3,5,4,8,5,4,8,10,12,3,4,5,4,7,5,2,7
2020-08-16,483,245,47,980,375,100,50,169,28,152,13,149,548,2057,46,65,222,992,173,145,350,119,4,40,152,83,178,358,27,44,18,60,67,52,104,13,64,41,113,33,197,4,26,20,14,0,28,14,6,47,39,3,5,4,8,5,4,8,11,12,3,4,5,4,7,5,2,7
2020-08-17,487,245,47,1013,375,101,50,169,29,154,13,152,558,2081,47,65,222,992,173,145,350,119,4,40,152,86,178,360,27,44,18,60,67,53,104,13,64,41,115,33,197,4,26,20,14,0,28,14,6,47,39,3,5,4,8,5,4,8,11,12,3,4,5,4,7,5,2,7
2020-08-18,490,247,50,1025,384,103,63,171,29,159,13,152,570,2126,50,69,230,1006,178,151,351,121,4,43,159,89,181,387,27,45,18,61,67,53,104,13,67,42,118,33,206,4,26,21,14,0,29,14,5,48,39,3,5,4,8,5,5,8,12,12,3,4,5,4,8,5,4,7
2020-08-19,508,247,50,1049,384,106,64,171,31,160,13,155,582,2166,50,70,232,1022,179,153,355,122,4,45,164,91,189,389,27,46,18,67,67,53,104,13,67,47,121,33,208,4,29,21,14,0,29,14,5,50,39,3,5,4,8,5,6,8,12,12,3,4,5,4,9,5,4,7
2020-08-20,512,247,53,1051,393,106,67,173,31,161,14,155,587,2185,50,72,232,1039,180,152,358,124,4,46,170,91,192,396,27,46,18,69,69,57,109,14,69,50,121,33,212,4,31,21,15,0,29,14,5,50,39,3,5,4,8,5,7,8,12,12,3,4,5,4,9,5,4,7
2020-08-21,519,248,53,1068,397,107,70,175,31,162,15,157,591,2219,51,70,235,1048,180,160,357,125,4,46,171,91,194,399,28,46,18,69,72,59,112,14,69,53,121,35,212,4,31,21,15,0,29,14,5,53,39,3,5,4,8,5,7,8,12,12,3,4,5,4,9,5,4,7
2020-08-22,519,248,54,1088,398,107,71,177,31,163,15,157,595,2238,51,70,235,1059,180,161,360,127,4,46,171,93,195,404,28,46,20,69,78,64,112,14,71,53,134,35,214,4,31,21,15,0,29,14,5,53,39,3,5,4,8,5,8,8,12,13,3,4,5,4,9,5,4,7
2020-08-23,520,248,54,1113,402,107,71,177,31,163,15,157,599,2243,52,70,235,1059,180,162,360,127,4,46,171,93,195,404,29,46,20,69,79,65,112,14,71,53,141,35,214,4,31,21,15,0,29,14,5,53,39,3,5,4,8,5,8,8,12,13,3,4,5,4,9,5,4,7
2020-08-24,530,248,54,1132,402,107,71,177,31,163,15,157,612,2253,53,71,235,1061,181,163,360,127,4,48,171,93,195,407,29,46,20,70,80,65,112,14,71,53,143,35,218,4,31,21,15,0,29,14,5,53,39,3,6,4,8,5,8,8,12,13,3,4,5,4,9,5,4,7
2020-08-25,534,250,54,1147,406,108,74,182,31,166,16,171,630,2277,53,73,243,1066,187,164,363,127,4,50,178,96,195,419,30,46,20,77,87,65,112,14,74,57,148,35,224,5,31,21,15,0,30,14,6,56,39,3,6,4,8,5,8,9,12,13,3,4,5,4,9,5,4,7
2020-08-26,537,252,54,1160,409,108,75,185,31,170,16,171,635,2317,54,73,246,1078,191,169,364,128,4,53,179,98,200,423,30,47,20,79,91,65,113,15,76,57,156,36,230,5,31,21,15,0,31,15,6,56,39,3,7,4,8,5,9,9,14,14,3,4,6,4,9,5,7,7
2020-08-27,540,254,55,1169,414,109,75,186,31,172,16,172,641,2346,56,75,249,1094,198,169,368,128,4,54,183,99,205,425,31,48,20,79,96,65,114,15,77,60,165,36,233,5,32,21,15,0,31,15,6,56,39,3,7,5,8,5,10,9,14,15,3,4,6,4,9,5,7,7
2020-08-28,541,255,55,1175,417,108,76,187,31,174,18,173,645,2372,56,75,251,1099,201,172,369,128,4,55,184,103,207,429,31,48,20,79,97,65,114,16,78,62,169,36,235,5,32,22,15,0,31,15,6,59,39,3,7,5,8,5,11,9,14,15,3,4,6,4,9,5,7,7
2020-08-29,545,258,55,1183,418,111,76,189,33,176,19,173,650,2399,57,76,254,1117,202,172,375,129,5,57,186,116,209,442,33,50,20,83,98,66,114,16,78,67,174,36,235,5,33,22,15,0,31,16,6,60,39,3,7,5,8,5,11,9,14,15,3,4,6,6,10,5,7,7
2020-08-30,547,258,55,1183,418,110,77,189,33,176,19,174,650,2403,57,76,254,1117,202,172,375,129,5,57,186,116,210,442,33,50,20,83,98,66,114,16,78,67,179,37,235,5,33,22,15,0,31,16,6,60,39,3,7,5,8,5,11,9,14,15,3,4,6,6,10,5,7,7
2020-08-31,551,258,55,1184,423,110,77,189,33,176,19,180,658,2437,57,76,254,1119,202,172,376,129,5,57,186,117,210,443,33,50,20,83,98,66,118,16,78,67,180,37,235,5,33,22,15,0,31,16,6,60,39,3,7,5,8,5,11,9,14,15,3,4,6,6,10,5,7,7
2020-09-01,551,260,57,1187,426,112,77,190,33,177,20,180,663,2537,59,77,259,1128,204,173,377,129,6,59,188,118,210,447,35,53,20,85,102,66,118,16,79,67,187,38,236,5,38,22,15,0,31,16,6,60,39,3,7,5,9,5,12,9,15,15,3,4,6,6,10,9,10,7
2020-09-02,554,263,58,1197,431,113,79,193,33,180,22,183,665,2554,60,77,262,1134,211,173,382,131,6,60,189,121,218,455,36,54,20,88,103,66,118,16,82,69,192,38,237,5,38,22,15,0,31,16,6,63,39,3,7,5,10,5,13,9,16,19,3,4,6,6,10,9,10,7
2020-09-03,558,265,58,1206,435,114,80,196,33,180,22,183,669,2600,60,79,267,1150,212,175,385,132,6,61,190,126,223,461,38,55,20,93,103,66,119,16,84,69,200,38,243,5,38,22,15,0,31,16,6,63,39,4,7,5,10,5,13,9,16,19,3,4,6,6,10,10,10,7
2020-09-04,558,266,59,1212,437,116,83,196,33,181,22,183,669,2632,60,79,268,1160,216,177,385,133,6,62,192,128,228,464,38,55,20,98,104,67,120,16,84,69,209,38,243,5,38,22,15,0,31,17,7,63,39,4,8,5,10,5,13,9,16,20,3,4,6,6,10,10,10,7
2020-09-05,559,266,59,1215,438,116,85,196,33,182,24,183,671,2650,60,79,270,1162,216,179,386,133,6,64,193,129,234,468,39,55,20,99,104,67,120,16,85,69,212,38,244,5,38,22,15,0,33,17,7,63,39,4,8,5,10,5,13,9,16,20,3,4,6,7,10,10,10,7
2020-09-06,562,266,59,1215,438,117,88,197,33,184,24,183,672,2655,60,79,271,1166,216,182,386,133,6,64,193,129,235,468,40,55,20,99,104,68,120,16,86,69,218,38,245,5,39,22,15,0,33,17,8,63,39,4,8,5,10,5,13,9,16,20,3,4,7,7,10,10,10,7
2020-09-07,562,266,59,1220,438,117,88,197,33,184,24,183,673,2658,60,79,272,1168,216,182,386,133,6,64,193,129,235,469,40,55,20,99,104,69,120,19,86,69,221,38,246,5,39,22,15,0,33,17,8,63,39,4,8,5,10,5,13,9,17,20,3,4,7,7,10,10,10,7
2020-09-08,565,266,59,1234,441,117,89,197,33,184,25,184,678,2666,61,79,272,1170,216,183,386,133,6,64,193,128,235,469,40,55,20,99,104,70,120,19,86,69,225,38,246,5,39,22,16,0,33,17,8,63,39,4,8,5,10,5,13,9,16,20,3,4,7,7,10,10,10,7
2020-09-09,568,266,60,1244,442,118,90,199,33,187,29,187,693,2740,61,81,276,1178,221,184,393,134,6,67,194,131,237,480,41,56,20,100,104,70,123,20,87,69,230,38,252,5,39,23,18,0,42,17,8,64,41,4,8,5,10,5,13,9,16,20,3,4,7,7,10,10,10,7
2020-09-10,579,270,63,1258,444,119,94,203,36,188,29,189,697,2789,62,81,302,1187,225,189,400,134,6,70,200,136,245,483,44,59,22,103,104,72,125,20,87,69,235,38,255,5,43,23,18,0,44,18,8,64,41,4,9,5,9,5,13,9,16,20,3,5,7,7,11,10,10,7
2020-09-11,584,275,65,1276,447,123,94,205,40,192,29,195,698,2836,63,85,319,1193,231,193,404,136,7,70,203,140,253,483,44,60,22,105,104,73,126,20,90,70,235,38,256,6,44,23,18,0,44,18,8,64,41,4,9,5,9,6,13,9,16,20,3,5,7,7,12,11,10,7
2020-09-12,585,275,66,1279,448,123,94,206,40,192,31,195,701,2882,63,86,319,1196,233,193,408,136,7,72,203,147,254,488,44,60,22,105,105,73,127,20,91,77,237,38,256,6,44,23,18,0,44,18,8,65,41,4,9,5,9,7,13,9,16,21,3,5,7,7,12,11,10,7
